Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
impressed ,0.362044,3.000000,3.000000,1.000000
great head ,3.147124,87.000000,40.000000,4.368687
guys ,1.378792,38.000000,21.000000,1.809524
politicians ,0.547834,3.000000,2.000000,1.500000
someone give ,4.137490,122.000000,62.000000,4.067363
axes ,0.000000,1.000000,1.000000,1.000000
might drift ,2.560290,42.000000,23.000000,3.357143
new segment ,2.689782,111.000000,36.000000,5.114286
ways ,0.703395,9.000000,5.000000,1.800000
die ,0.769137,10.000000,6.000000,1.666667
drink ,1.168568,15.000000,13.000000,1.153846
mitt romney stops smiling ,54.744121,7949.000000,2642.000000,11.959682
overdose ,0.000000,1.000000,1.000000,1.000000
never ,2.177530,101.000000,42.000000,2.404762
#presidentialdebate ever ,4.332082,191.000000,88.000000,4.452069
championed private business ,6.809421,356.000000,109.000000,8.798077
worked ,0.844183,9.000000,6.000000,1.500000
search ,0.000000,1.000000,1.000000,1.000000
#lfc #denverdebate ,3.231945,91.000000,44.000000,4.069767
see tweets ,4.508424,182.000000,105.000000,3.507716
need ,2.739506,118.000000,76.000000,1.552632
tag us ,5.239016,209.000000,78.000000,5.986666
time ,3.777322,170.000000,90.000000,1.888889
president ,9.492084,864.000000,378.000000,2.285714
show ,0.813956,6.000000,5.000000,1.200000
world ,1.366076,31.000000,18.000000,1.722222
dangerous ,0.508709,3.000000,2.000000,1.500000
educated black man ,5.435312,249.000000,117.000000,6.824516
obama ,15.681776,1709.000000,751.000000,2.275632
whip romney ass ,34.746128,4470.000000,1542.000000,7.414192
debate ,7.669656,432.000000,239.000000,1.807531
#obama2012 political ignorance aka ,4.281272,87.000000,33.000000,13.091667
social medium ,0.000000,4.000000,2.000000,4.000000
today ,1.282388,24.000000,14.000000,1.714286
mitt romney wanna ,55.996012,8048.000000,2672.000000,9.002972
make ,3.764399,169.000000,77.000000,2.194805
google ,0.677172,4.000000,4.000000,1.000000
thing ,1.937682,76.000000,35.000000,2.171429
presidential debate ,11.589256,612.000000,305.000000,4.534804
ndaa ruling ,1.854705,7.000000,4.000000,3.500000
life affected ,2.179743,34.000000,18.000000,3.875000
#denverdeb ,0.520759,2.000000,2.000000,1.000000
hate ,1.431768,91.000000,40.000000,2.275000
destroy ,0.468067,6.000000,5.000000,1.200000
ha ha ha mitt romney ,56.712220,7951.000000,2646.000000,7.738091
hi ,0.741281,4.000000,2.000000,2.000000
uh ,2.183192,39.000000,19.000000,2.052632
barack obama ,18.384591,1839.000000,795.000000,5.230177
uh president ,11.675276,903.000000,397.000000,4.338346
united states ,1.029737,15.000000,7.000000,4.250000
uh suck ,3.534138,60.000000,31.000000,3.802632
dick ,2.064757,32.000000,14.000000,2.285714
debate drinking game take ,16.193282,756.000000,361.000000,10.287444
shot ,1.877431,15.000000,15.000000,1.000000
time ,3.777322,170.000000,90.000000,1.888889
laugh ,1.471150,32.000000,23.000000,1.391304
something mitt romney says hahaha pleasseee ,59.818127,8255.000000,2755.000000,20.902518
republican votinnn ,0.956999,20.000000,11.000000,3.800000
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
lazy bitches ,2.288358,47.000000,20.000000,4.604395
fuckin ,1.180853,14.000000,7.000000,2.000000
#blocked ,0.000000,1.000000,1.000000,1.000000
mitt romney kinda fine ,55.575155,7981.000000,2650.000000,11.450591
tho ,1.267031,26.000000,13.000000,2.000000
ain't fucking ,4.494108,181.000000,62.000000,5.831250
#denverdebate wind solar biofuels ,7.900365,144.000000,76.000000,7.031889
like solyndra ,14.042823,1313.000000,441.000000,5.356659
middle class ,6.389744,133.000000,57.000000,4.674074
class ,3.109591,68.000000,30.000000,2.266667
cared ,0.000000,1.000000,1.000000,1.000000
abt helping ,1.714342,31.000000,10.000000,6.000000
least resources available ,1.657647,31.000000,17.000000,7.142857
just ,7.052906,1044.000000,361.000000,2.891967
look ,2.754470,237.000000,101.000000,2.346535
romney ,28.494119,4212.000000,1450.000000,2.904828
thinking ,0.745443,23.000000,13.000000,1.769231
little face mitt ,30.139710,3942.000000,1276.000000,7.934327
least ,1.153394,23.000000,14.000000,1.642857
makes ,3.121999,97.000000,37.000000,2.621622
laugh now ,5.450144,262.000000,111.000000,4.004940
know ,3.410289,240.000000,145.000000,1.655172
getting older ,2.194533,29.000000,16.000000,4.214286
year old ,5.087433,131.000000,55.000000,4.740000
excited ,0.666686,5.000000,5.000000,1.000000
watching ,3.296717,158.000000,107.000000,1.476636
#presidentialdebate ,2.027227,107.000000,54.000000,1.981481
year old ,5.087433,131.000000,55.000000,4.740000
just hate mitt romney ,61.944022,9059.000000,3031.000000,11.217558
much ,2.771060,124.000000,63.000000,1.968254
want ,3.983318,228.000000,134.000000,1.701493
set ,1.037857,6.000000,5.000000,1.200000
precious flat screen ,3.574396,49.000000,22.000000,8.500000
fire ,0.907054,17.000000,10.000000,1.700000
way ,2.146889,74.000000,51.000000,1.450980
talking ,3.014454,164.000000,86.000000,1.906977
like mitt romney lemme know now ,73.156989,9687.000000,3294.000000,19.312422
aware ,0.751296,2.000000,2.000000,1.000000
speak ,1.346955,40.000000,14.000000,2.857143
someone ,1.763264,47.000000,21.000000,2.238095
level ,0.489207,6.000000,2.000000,3.000000
intelligence ever ,2.304855,86.000000,35.000000,4.470588
candidates ,1.535726,33.000000,15.000000,2.200000
pretty much ,4.135896,165.000000,76.000000,5.122100
election ,2.072875,41.000000,27.000000,1.518519
talked ,1.007548,10.000000,6.000000,1.666667
energy independence ,6.988170,324.000000,122.000000,5.358547
less like ,13.289955,1302.000000,437.000000,5.135880
debate ,7.669656,432.000000,239.000000,1.807531
like ,12.308358,1287.000000,430.000000,2.993023
dean martin roast ,0.434121,14.000000,4.000000,10.000000
mitt romeny ,25.425414,3722.000000,1184.000000,5.645763
pay ,3.736937,169.000000,76.000000,2.223684
tax ,5.718614,221.000000,95.000000,2.326316
mitt rimney ,24.965229,3714.000000,1181.000000,5.145763
play ,1.714687,42.000000,16.000000,2.625000
tax ,5.718614,221.000000,95.000000,2.326316
obama spoke ,16.453575,1718.000000,756.000000,4.075632
minutes ,1.745874,44.000000,33.000000,1.333333
dad ,1.328702,18.000000,12.000000,1.500000
already begun throwing food ,7.534817,332.000000,126.000000,10.965578
tv ,2.211921,49.000000,34.000000,1.441176
obama looks tight ,21.411720,2187.000000,891.000000,7.731514
like ,12.308358,1287.000000,430.000000,2.993023
guy ,3.218485,96.000000,54.000000,1.777778
knows ,1.272023,72.000000,28.000000,2.571429
lose ,0.982783,22.000000,12.000000,1.833333
hell yeah cause mitt romney dont pay ,65.098647,8456.000000,2844.000000,18.079834
tax mitt romney dont pay ,66.029170,8510.000000,2863.000000,13.761881
auto industry ,4.554804,138.000000,56.000000,4.947097
roaring back ,6.028261,195.000000,67.000000,5.932052
know ,3.410289,240.000000,145.000000,1.655172
worry ,0.650955,3.000000,3.000000,1.000000
bankruptcy ,0.659605,2.000000,2.000000,1.000000
move ,1.349023,19.000000,10.000000,1.900000
mitt romney looks like ,70.665430,9681.000000,3196.000000,12.499496
ken doll ,0.000000,8.000000,4.000000,4.000000
like ,12.308358,1287.000000,430.000000,2.993023
bahahaha ,0.000000,1.000000,1.000000,1.000000
imagine ,0.503267,12.000000,7.000000,1.714286
just said ,9.825418,1299.000000,451.000000,5.725300
gonna fuck ,4.911838,327.000000,164.000000,4.094431
fake bitch ,3.524280,136.000000,53.000000,5.086510
fucked ,0.910930,20.000000,10.000000,2.000000
bitch shut yo ass ,10.047108,417.000000,158.000000,10.206014
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
dont know ,6.524560,436.000000,207.000000,4.816462
feel ,2.171568,141.000000,54.000000,2.611111
watching ,3.296717,158.000000,107.000000,1.476636
first #presidentialdebate ,4.873501,247.000000,110.000000,4.481481
see ,2.616374,139.000000,81.000000,1.716049
mind ,0.831948,14.000000,9.000000,1.555556
us ,4.268895,199.000000,75.000000,2.653333
bad pretty much everything ,7.474666,294.000000,132.000000,9.668254
say ,2.928360,266.000000,132.000000,2.015152
america ,4.019640,171.000000,87.000000,1.965517
idc ,1.176070,6.000000,4.000000,1.500000
vote ,3.715183,150.000000,96.000000,1.562500
plz exercise ,0.000000,4.000000,2.000000,4.000000
right ,4.298292,219.000000,76.000000,2.881579
mitt romney look like ,68.522176,9448.000000,3161.000000,11.390149
type ,1.492152,25.000000,15.000000,1.666667
person ,1.505724,51.000000,27.000000,1.888889
close ,1.546736,24.000000,13.000000,1.846154
elevator door ,1.259101,8.000000,4.000000,4.000000
get ,7.505716,446.000000,190.000000,2.347368
dear mr president ,11.999798,922.000000,406.000000,6.785714
please set ,3.548816,65.000000,29.000000,3.658333
swag meter ,1.620939,19.000000,8.000000,4.833333
ice cold ,2.037309,15.000000,7.000000,4.416667
handle ,0.457055,10.000000,6.000000,1.666667
business ,6.088946,343.000000,104.000000,3.298077
obama ,15.681776,1709.000000,751.000000,2.275632
like fuck ,14.642466,1482.000000,535.000000,4.850166
people ,4.305414,257.000000,115.000000,2.234783
hate ,1.431768,91.000000,40.000000,2.275000
obama ,15.681776,1709.000000,751.000000,2.275632
stupid ,1.898726,73.000000,28.000000,2.607143
racist ,1.323101,26.000000,13.000000,2.000000
didnt pay attention ,6.307552,220.000000,98.000000,7.195906
politics ,2.052953,46.000000,33.000000,1.393939
black guy ,5.814280,204.000000,104.000000,3.937778
president ,9.492084,864.000000,378.000000,2.285714
cut taxes ,8.675525,325.000000,147.000000,4.438832
rich ,2.950545,105.000000,63.000000,1.666667
anyone else hear ,5.875917,203.000000,97.000000,6.506579
omg ,0.975085,24.000000,10.000000,2.400000
cousin ,0.844899,6.000000,3.000000,2.000000
voting mitt romney omg ,56.728901,8004.000000,2681.000000,9.816445
jake ,0.000000,1.000000,1.000000,1.000000
insane omg nooooooooo ,1.301683,31.000000,13.000000,7.400000
hate mitt romney's condescending expression ,32.759854,4153.000000,1321.000000,16.034239
just ,7.052906,1044.000000,361.000000,2.891967
face ,3.216509,175.000000,73.000000,2.397260
#election #debates #romney says ,16.086133,771.000000,331.000000,12.151928
crack ,2.544202,67.000000,43.000000,1.558140
#china ,0.636203,8.000000,5.000000,1.600000
open trade ,5.204055,96.000000,58.000000,3.302885
#southamerica ,0.000000,1.000000,1.000000,1.000000
help ,2.661323,95.000000,51.000000,1.862745
education ,3.411477,97.000000,59.000000,1.644068
small business ,15.532278,804.000000,244.000000,6.590934
mitt romney talk ,55.458434,8023.000000,2679.000000,8.070999
creating jobs ,7.009125,314.000000,133.000000,5.217073
companies bain capital put millions ,6.369925,130.000000,59.000000,11.600000
people ,4.305414,257.000000,115.000000,2.234783
work ,1.158950,56.000000,37.000000,1.513514
exactly ,0.791448,24.000000,9.000000,2.666667
said lol ,5.642244,384.000000,150.000000,4.983333
bet ,0.820450,43.000000,22.000000,1.954545
tlkn shyt ,1.416946,8.000000,5.000000,3.166667
new taylor swift single sounds just like ,25.689020,2615.000000,874.000000,27.274276
songs ,0.000000,1.000000,1.000000,1.000000
#obama #romney #debate2012 #cspan2012 #election #hasthag ,13.849016,515.000000,205.000000,22.323953
hear coming ,3.823500,133.000000,69.000000,3.714912
mitt romney's mouth ,30.949032,4101.000000,1305.000000,8.689346
mitt romney cut ,56.578042,8076.000000,2696.000000,8.353621
lot ,1.506826,29.000000,24.000000,1.208333
programs ,0.919985,5.000000,3.000000,1.666667
massachusetts ,1.009619,5.000000,3.000000,1.666667
governor image ,1.262971,20.000000,9.000000,4.333333
tonight ,3.938816,142.000000,57.000000,2.491228
night ,0.985013,19.000000,9.000000,2.111111
twitter ,3.227130,93.000000,37.000000,2.513514
segregated ,0.000000,1.000000,1.000000,1.000000
people ,4.305414,257.000000,115.000000,2.234783
unfollowed ,1.006772,3.000000,2.000000,1.500000
lets ,1.097979,30.000000,11.000000,2.727273
honest ,0.639455,4.000000,4.000000,1.000000
sounds ,2.170577,143.000000,40.000000,3.575000
like ,12.308358,1287.000000,430.000000,2.993023
american president ,11.760264,942.000000,405.000000,5.174603
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
barack obama ,18.384591,1839.000000,795.000000,5.230177
matter ,0.738223,9.000000,9.000000,1.000000
ignorant black people think ,10.541570,568.000000,274.000000,8.240144
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
ideal president ,9.492084,866.000000,379.000000,4.285714
perfect ,0.416157,1.000000,1.000000,1.000000
romney ,28.494119,4212.000000,1450.000000,2.904828
plan ,3.931130,149.000000,71.000000,2.098592
parts energy independence ,8.411706,343.000000,129.000000,8.072833
open ,1.792756,42.000000,26.000000,1.615385
trade ,3.411299,54.000000,32.000000,1.687500
better education ,6.554710,229.000000,113.000000,4.088512
balance budget ,4.045505,72.000000,35.000000,4.020000
champion small business ,17.531796,857.000000,259.000000,10.124267
listen ,1.321328,26.000000,17.000000,1.529412
bullshit ,1.837847,55.000000,27.000000,2.037037
want ,3.983318,228.000000,134.000000,1.701493
vote ,3.715183,150.000000,96.000000,1.562500
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
complete dumbass ,1.543866,13.000000,7.000000,3.666667
barack obama ,18.384591,1839.000000,795.000000,5.230177
unleash ,0.000000,1.000000,1.000000,1.000000
onslaught ,0.000000,1.000000,1.000000,1.000000
verbal carnage ,0.000000,4.000000,2.000000,4.000000
fuckboy mitt romney ,53.459348,7927.000000,2631.000000,9.050591
tune ,0.576776,15.000000,13.000000,1.153846
start ,1.742165,81.000000,40.000000,2.025000
debate ,7.669656,432.000000,239.000000,1.807531
already topped ,5.394119,279.000000,108.000000,4.801942
rnc ,1.105147,7.000000,5.000000,1.400000
s dnc speech ,4.394782,88.000000,39.000000,7.271795
terms ,0.000000,5.000000,5.000000,1.000000
tweets ,1.892050,43.000000,24.000000,1.791667
minute ,1.727044,27.000000,13.000000,2.076923
really mitt romney yes ,57.732251,8194.000000,2747.000000,10.479563
heard ,0.998900,24.000000,15.000000,1.600000
watching ,3.296717,158.000000,107.000000,1.476636
presidential debate ,11.589256,612.000000,305.000000,4.534804
funny ,1.424431,44.000000,29.000000,1.517241
try ,1.416280,25.000000,17.000000,1.470588
act civil ,1.281127,23.000000,8.000000,5.166667
watch everything else ,6.190793,242.000000,116.000000,6.735714
television ,0.439402,4.000000,4.000000,1.000000
able ,0.765861,11.000000,9.000000,1.222222
watch #presidentialdebate ,4.804865,232.000000,124.000000,3.767195
know whats going ,7.314503,494.000000,291.000000,5.715778
right ,4.298292,219.000000,76.000000,2.881579
wrong ,0.445646,16.000000,10.000000,1.600000
american people thought ,7.969325,365.000000,159.000000,6.888378
real mitt romney ,55.884643,8024.000000,2667.000000,8.753294
saying ,2.689191,117.000000,63.000000,1.857143
private ,0.720475,10.000000,4.000000,2.500000
disagree ,0.383629,5.000000,4.000000,1.250000
mitt romney wins round ,56.009846,8001.000000,2656.000000,11.800591
sounds surer ,2.170577,147.000000,42.000000,5.575000
mitt romney debate sound good ,65.251070,8576.000000,2955.000000,13.420579
shidd ,0.000000,1.000000,1.000000,1.000000
aint ,1.542072,67.000000,23.000000,2.913043
job ,2.134368,92.000000,36.000000,2.555556
just ,7.052906,1044.000000,361.000000,2.891967
get ,7.505716,446.000000,190.000000,2.347368
whole help ,4.036633,137.000000,67.000000,4.487745
wealthy concept ,1.820440,24.000000,16.000000,3.128205
make ,3.764399,169.000000,77.000000,2.194805
rich ,2.950545,105.000000,63.000000,1.666667
richer ,1.020770,11.000000,7.000000,1.571429
poor ,1.598206,33.000000,17.000000,1.941176
poorer ,0.930552,10.000000,7.000000,1.428571
equality ,0.681605,3.000000,2.000000,1.500000
rich ,2.950545,105.000000,63.000000,1.666667
racist people ,5.628515,283.000000,128.000000,4.234783
ones ,0.986830,13.000000,7.000000,1.857143
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
child molester type voice though ,7.428701,196.000000,85.000000,13.227412
looking like ,14.389189,1399.000000,478.000000,5.326356
perfected ,0.000000,1.000000,1.000000,1.000000
come ,1.347812,49.000000,24.000000,2.041667
thats ,1.344370,22.000000,10.000000,2.200000
question obama ,19.094636,1810.000000,815.000000,3.853757
going ,3.576472,247.000000,143.000000,1.727273
cause ,2.065877,65.000000,23.000000,2.826087
sholl ain't going ,6.155498,347.000000,176.000000,7.758523
damn ,2.070764,76.000000,33.000000,2.303030
w romney ,30.491281,4267.000000,1467.000000,6.140122
good sign ,3.040343,162.000000,70.000000,4.730158
romney ,28.494119,4212.000000,1450.000000,2.904828
funny one ,4.386179,226.000000,112.000000,3.710012
obama get ,23.187492,2155.000000,941.000000,4.623000
clue ,0.421185,3.000000,3.000000,1.000000
companies ,2.450794,44.000000,20.000000,2.200000
going overseas ,4.701011,270.000000,151.000000,4.602273
dropped high taxes ,7.075402,194.000000,90.000000,6.921516
regulations ,1.159130,11.000000,4.000000,2.750000
fa ,0.000000,1.000000,1.000000,1.000000
la ,0.000000,1.000000,1.000000,1.000000
remarcant les ,0.702182,16.000000,5.000000,5.500000
que ha ,3.252872,29.000000,17.000000,3.687500
les dif ,1.295413,18.000000,6.000000,5.500000
q hi ha ,4.690659,44.000000,22.000000,6.937500
please ,2.510959,59.000000,24.000000,2.458333
courage ,0.000000,1.000000,1.000000,1.000000
call ,1.318804,31.000000,17.000000,1.823529
great obama depression ,18.951512,1766.000000,779.000000,6.199874
#obama2012 libyans vote ,6.426012,195.000000,113.000000,7.187500
historic election advising ,2.072875,47.000000,29.000000,7.518519
better ,3.143233,132.000000,54.000000,2.444444
fighting ,0.584701,7.000000,3.000000,2.333333
jim lehrer ,4.798458,86.000000,33.000000,5.200000
already better ,7.450538,400.000000,157.000000,5.046386
#masen debate #debates gregory ,16.346169,759.000000,397.000000,11.852403
villager ,0.000000,1.000000,1.000000,1.000000
always hard ,3.170641,125.000000,53.000000,4.733618
hide ,0.723750,3.000000,2.000000,1.500000
romney's view energy independence ,13.057621,665.000000,225.000000,10.694245
open ,1.792756,42.000000,26.000000,1.615385
trade ,3.411299,54.000000,32.000000,1.687500
education ,3.411477,97.000000,59.000000,1.644068
balanced budget ,4.345374,83.000000,38.000000,4.427692
mitt romney thinks ,54.808763,7964.000000,2645.000000,8.717258
councilman les whinen oughta ,1.047336,32.000000,8.000000,16.500000
thinking ,0.745443,23.000000,13.000000,1.769231
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
sarah ,0.744066,6.000000,3.000000,2.000000
brother ,0.665145,5.000000,3.000000,1.666667
convinced ,0.455863,4.000000,2.000000,2.000000
dumb ,1.989305,70.000000,29.000000,2.413793
hell ,1.461530,62.000000,31.000000,2.000000
oval office ,2.012927,30.000000,18.000000,3.600000
taken ,0.788795,6.000000,5.000000,1.200000
toll ,0.000000,1.000000,1.000000,1.000000
obama ,15.681776,1709.000000,751.000000,2.275632
looking classy ,2.618485,115.000000,50.000000,3.833333
yo mitt romney ,54.572495,7959.000000,2642.000000,8.967258
kind ,1.377963,27.000000,24.000000,1.125000
silver fox ,2.208680,85.000000,19.000000,6.764706
anyone feel ,3.657242,196.000000,78.000000,4.902778
mitt romney crack ,56.003550,7991.000000,2673.000000,7.608731
cheating ,0.939632,10.000000,8.000000,1.250000
chinese corporations ,1.723051,27.000000,15.000000,3.769231
owns ,0.749526,10.000000,5.000000,2.000000
go ,3.080111,137.000000,72.000000,1.902778
romney ,28.494119,4212.000000,1450.000000,2.904828
pay ,3.736937,169.000000,76.000000,2.223684
yo ,1.113147,35.000000,12.000000,2.916667
think ,2.038104,179.000000,97.000000,1.845361
fancy language ,2.075511,39.000000,11.000000,5.700000
good ,2.209311,145.000000,63.000000,2.301587
well ,1.809096,45.000000,25.000000,1.800000
say ,2.928360,266.000000,132.000000,2.015152
broke college students ,4.098104,71.000000,27.000000,7.684211
need jobs ,8.946675,403.000000,199.000000,3.869705
mitt romney becomes president ,63.993519,8845.000000,3023.000000,12.136305
shipping ,0.911550,13.000000,5.000000,2.600000
romney ,28.494119,4212.000000,1450.000000,2.904828
question ,3.412860,101.000000,64.000000,1.578125
mitt ,24.965229,3712.000000,1180.000000,3.145763
answer ,2.515529,95.000000,52.000000,1.826923
question ,3.412860,101.000000,64.000000,1.578125
attempts ,0.000000,1.000000,1.000000,1.000000
echo ,0.446323,2.000000,2.000000,1.000000
ay yo fuck ,3.447255,233.000000,118.000000,7.773810
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
everything ,1.940139,81.000000,30.000000,2.700000
pisses ,0.498962,15.000000,7.000000,2.142857
asshole ,1.276903,24.000000,13.000000,1.846154
just now joining us ,15.300795,1477.000000,525.000000,12.158936
#debates ,7.845891,319.000000,156.000000,2.044872
got caught ,4.421716,183.000000,79.000000,5.043333
line waiting ,2.335745,31.000000,17.000000,3.638889
obamaphone ,0.000000,1.000000,1.000000,1.000000
guess ,1.110690,18.000000,14.000000,1.285714
#obama ,5.327685,251.000000,100.000000,2.510000
professional cuz ,1.866186,32.000000,15.000000,3.666666
know damn well ,7.290149,361.000000,203.000000,5.758202
couldnt stand ,1.584615,36.000000,20.000000,3.333333
stage ,2.117765,27.000000,21.000000,1.285714
#romney punk ass ,10.082920,456.000000,177.000000,7.156650
cuz ,1.060143,28.000000,12.000000,2.333333
tf ,1.395601,17.000000,11.000000,1.545455
mitt romney publicist done ,54.688258,7970.000000,2654.000000,11.876678
bright reddish ass tie ,7.743932,311.000000,107.000000,13.967697
nigga meant ,3.867622,120.000000,43.000000,4.850000
lose fam ,1.518887,25.000000,14.000000,3.333333
opppps ,0.000000,1.000000,1.000000,1.000000
investing ,0.757017,11.000000,6.000000,1.833333
lot unreliable ,1.506826,31.000000,25.000000,3.208333
expensive renewable ,1.327939,8.000000,4.000000,4.000000
#obama ,5.327685,251.000000,100.000000,2.510000
better take small steps ,16.736954,742.000000,260.000000,11.276983
obama ,15.681776,1709.000000,751.000000,2.275632
destroying ,0.000000,1.000000,1.000000,1.000000
middle class claims ,7.055332,142.000000,61.000000,6.924074
want ,3.983318,228.000000,134.000000,1.701493
save us ,4.647848,203.000000,77.000000,4.653333
lmao ,1.562619,23.000000,13.000000,1.769231
breaking fox news declares mitt romney winner ,62.213985,8310.000000,2709.000000,31.334802
tonight's debate ,9.064833,462.000000,253.000000,3.950388
obama talks like ,29.499289,3058.000000,1205.000000,7.851988
president ,9.492084,864.000000,378.000000,2.285714
past years ,4.611496,132.000000,83.000000,3.293233
mitt romney annoys ,53.892623,7937.000000,2634.000000,9.300591
fucking shit ,7.075289,352.000000,157.000000,4.910236
like stfu ,13.682326,1313.000000,441.000000,5.356659
providing incentives ,0.559518,6.000000,3.000000,4.000000
companies ,2.450794,44.000000,20.000000,2.200000
outsource ,0.696562,6.000000,4.000000,1.500000
jobs ,6.207169,285.000000,123.000000,2.317073
ldcs ,0.000000,1.000000,1.000000,1.000000
woman said ,3.785358,271.000000,100.000000,4.433333
help ,2.661323,95.000000,51.000000,1.862745
mitt romney said ohh ,56.876405,8190.000000,2723.000000,12.550591
god get ,8.735839,469.000000,204.000000,3.990225
arm ,0.394841,2.000000,2.000000,1.000000
rmoney says ,4.057338,246.000000,89.000000,4.293103
restore ,1.172076,24.000000,15.000000,1.600000
vitality ,1.813564,18.000000,15.000000,1.200000
offers ,0.641815,7.000000,3.000000,2.333333
plan ,3.931130,149.000000,71.000000,2.098592
way ,2.146889,74.000000,51.000000,1.450980
specific ,0.499448,14.000000,7.000000,2.000000
mitt romney crack ,56.003550,7991.000000,2673.000000,7.608731
cheating ,0.939632,10.000000,8.000000,1.250000
chinese corporations ,1.723051,27.000000,15.000000,3.769231
owns ,0.749526,10.000000,5.000000,2.000000
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
staring ,0.785556,15.000000,7.000000,2.142857
gleaming future ,1.784355,31.000000,20.000000,3.526316
offstage ,0.000000,1.000000,1.000000,1.000000
contacts ,0.000000,1.000000,1.000000,1.000000
bothering ,0.548775,7.000000,3.000000,2.333333
#teamobama ,3.012336,86.000000,40.000000,2.150000
mitt ,24.965229,3712.000000,1180.000000,3.145763
creepy weirdobuhl ,0.817984,27.000000,12.000000,4.272727
seniors ,0.000000,1.000000,1.000000,1.000000
register ,1.153081,11.000000,5.000000,2.200000
vote ,3.715183,150.000000,96.000000,1.562500
change ,1.335455,26.000000,18.000000,1.444444
world ,1.366076,31.000000,18.000000,1.722222
start now ,5.721159,311.000000,128.000000,4.638636
even minutes ,4.232113,252.000000,120.000000,3.724138
debates ,1.300652,35.000000,18.000000,1.944444
#obama ,5.327685,251.000000,100.000000,2.510000
already pissed ,4.961861,279.000000,107.000000,5.351942
mom ,0.852732,14.000000,8.000000,1.750000
remember ,1.233146,22.000000,16.000000,1.375000
ever happens tonight ,7.204134,232.000000,95.000000,6.461816
us #foreignpolicy ,4.268895,201.000000,76.000000,4.653333
change ,1.335455,26.000000,18.000000,1.444444
#sad wars ,0.594446,5.000000,3.000000,3.500000
answer ,2.515529,95.000000,52.000000,1.826923
first question mitt romney ,59.718482,8165.000000,2750.000000,10.128716
obama's answers identical ,5.661006,211.000000,70.000000,8.218582
shit ,5.160207,268.000000,127.000000,2.110236
mitt romney's face just annoys ,40.464220,5268.000000,1712.000000,15.131799
man becomes president ,12.742301,1049.000000,455.000000,8.150230
lose ,0.982783,22.000000,12.000000,1.833333
hope ,1.978906,75.000000,24.000000,3.125000
america ,4.019640,171.000000,87.000000,1.965517
romney wants ,31.349472,4357.000000,1519.000000,5.006277
foster #smallbiz ,0.000000,4.000000,2.000000,4.000000
responsible ,0.215936,2.000000,2.000000,1.000000
million ,2.305518,58.000000,21.000000,2.761905
million total jobs created ,10.193215,366.000000,154.000000,10.203978
watching ,3.296717,158.000000,107.000000,1.476636
#presidentialdebate lame ,2.685318,120.000000,58.000000,5.231481
know ,3.410289,240.000000,145.000000,1.655172
kinda stuff ,2.619227,68.000000,26.000000,5.090909
like ,12.308358,1287.000000,430.000000,2.993023
mitt romney asked ,54.883477,7955.000000,2646.000000,7.988091
open windows ,2.602871,49.000000,30.000000,3.365385
airplanes ,0.000000,1.000000,1.000000,1.000000
tf ,1.395601,17.000000,11.000000,1.545455
y'all sure y'all want ,7.899890,342.000000,183.000000,6.582194
obama ,15.681776,1709.000000,751.000000,2.275632
replacing subsidies ,0.000000,4.000000,2.000000,4.000000
investments ,1.205424,16.000000,9.000000,1.777778
investing ,0.757017,11.000000,6.000000,1.833333
bain capital people ,6.010906,300.000000,131.000000,7.801450
see tonight obama beating ,23.208275,1998.000000,892.000000,9.149576
bush ,1.868806,58.000000,22.000000,2.636364
romney getting straight ,31.909614,4263.000000,1477.000000,6.696037
point ,1.250893,32.000000,16.000000,2.000000
mitt romney always look like ,70.078523,9521.000000,3187.000000,14.197841
cat ,0.616334,9.000000,5.000000,1.800000
just swallowed ,7.052906,1046.000000,362.000000,4.891967
canary ,0.000000,1.000000,1.000000,1.000000
mitt romney look tickled ,56.587950,8168.000000,2733.000000,11.897126
something ,1.547296,70.000000,34.000000,2.058824
watching ,3.296717,158.000000,107.000000,1.476636
debate ,7.669656,432.000000,239.000000,1.807531
wait ,2.018826,56.000000,39.000000,1.435897
dumb shit mitt romney ,60.608860,8262.000000,2786.000000,10.574620
say tonight ,6.867176,408.000000,189.000000,4.506380
helped ,0.567017,6.000000,4.000000,1.500000
person looking ,3.586555,163.000000,75.000000,4.222222
job ,2.134368,92.000000,36.000000,2.555556
buying ,1.229088,14.000000,7.000000,2.000000
plane ticket ,1.204879,8.000000,4.000000,4.000000
fucking shut ,2.995895,130.000000,56.000000,4.569231
fuck ,2.334108,195.000000,105.000000,1.857143
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
money ,2.864158,79.000000,42.000000,1.880952
invest ,2.768046,76.000000,45.000000,1.688889
things ,1.891091,64.000000,33.000000,1.939394
crazy taxes ,6.562751,190.000000,89.000000,4.260802
