DocId,Topic,Doc,Topic Distribution ....
865,2,Both major parties have sold us out. What future can they offer us?? #DenverDebate,0.0012,0.9988,,
866,1,@Jefferson1801: Q1: Obama: Uhhh --  it's my anniversary...R:I have a five step plan.  Winner Romney! #debates,0.9990,0.0010,,
867,1,watching the presidential debate because otherwise valletta will hate my ass #teamobama,0.9988,0.0012,,
868,1,if mitt romney becomes president i swear i will throw a chair out the window,0.9988,0.0012,,
869,1,TUNE INTO NBC RIGHT NOW THE PRESIDENTIAL DEBATE IS ONALSO LISTEN TO ROMNEY TRY TO WIGGLE OUT OF HIS REMARKS FOR THE LOWER CLASS..#TEAMOBAMA,0.9993,0.0007,,
870,2,Maybe I should try and get an understanding of what's going on. #PresidentialDebate,0.0017,0.9983,,
871,1,Obama got this!..... Mitt Romney don't know what the hell he's talking about!,0.9986,0.0014,,
872,2,Before we begin --  I wanted to check my Facebook page and send out a few birthday shout outs. #debates,0.0010,0.9990,,
873,2,#Denverdebate Obama starts with wishing Michelle a happy anniversary before talking about jobs -- auto industry&Housing focus where we're going,0.0776,0.9224,,
874,1,Um --  they forgot to tell President Obama not to sound like a law professor,0.9989,0.0011,,
875,2,Watch live: President Obama discusses his specific plans to keep us moving forward in the first presidential debate. http://t.co/VZJRFQk7,0.0007,0.9993,,
876,2,RT @LATISM: Great job @Latism_HOU thank you @NewFuturo and now on to the #debates #latism < yes! great #HigherEd info #newfuturo,0.0009,0.9991,,
877,2,Lets go president Obama !!! Kick Romney ass n this debate! Let the Gangsta out! Lookn4 my Michelle Obama!! Turn on d&a lights >#TeamHope,0.3335,0.6665,,
878,1,C-SPAN has three cameras: two on the candidates and one rotating. Good way to study their nonverbal communication. #DenverDebate,0.9992,0.0008,,
879,1,I feel like a geek watching the presidential debate but fck it I wanna see Obama burn Romney,0.9992,0.0008,,
880,1,But I am voting for Obama though I wouldn't feel safe with a diff president,0.7137,0.2863,,
881,1,May I just say that Mitt Romney truly --  truly terrifies me. Tonight should be interesting.,0.9990,0.0010,,
882,2,@spoor77 shure --  but the undecided people want to know what he's going to do to help with jobs.. not about his anniversary... #debates #g442,0.0009,0.9991,,
883,2,@amberdegrace I've seen #debate and #debates. Not sure which. Maybe that should be a debate question.,0.0014,0.9986,,
884,1,If Mitt Romney becomes president --  I'm moving to Canada. @davonmagwood whatchu think?,0.9988,0.0012,,
885,1,Romney looks a bit nervous. His make up is starting to peel off. #debates,0.9988,0.0012,,
886,1,Wait wait wait- America's not the place to start small biz- says the man who sends jobs overseas? #debate2012 #Obama2012,0.9993,0.0007,,
887,1,Romney actually looks like a president... Obama just looks like a monkey,0.9990,0.0010,,
888,1,Paying close attention to how we train our educators is vital for changing our education system for the better. #Debates,0.9991,0.0009,,
889,1,Please excuse my political in correctness --  but FUCK Mitt Romney t(-__-t) #TeamObama,0.9989,0.0011,,
890,1,Every shade of blue is currently on display in this shot of Obama #debates,0.9988,0.0012,,
891,1,This black boy in school said he going for Mitt Romney. Me: All yal niggas heard that somebody wanna get jumped after class.,0.9993,0.0007,,
892,1,#Romney SAYS he wants to crack down on China. Meanwhile he's profiting from shipping jobs there. http://t.co/A4hrgRje #MittLies #debate,0.9991,0.0009,,
893,2,No sir mitt Romney .... I support my president and it has nothing to do with color cause I love bill Clinton lol #democraticparty,0.1544,0.8456,,
894,2,Whoot whoot Race To The Top that's the grant I work for/with!! #RT3 #Obama2012,0.0011,0.9989,,
895,1,1 minute into the #debates & I've already muted the TV.  politics drive me crazy.  #mute #unmute #mute #unmute 90min of pressing buttons!,0.9993,0.0007,,
896,1,Wow....Romney nailed it round one! Nice work Mitt. Obama's answers are weak.,0.9990,0.0010,,
897,2,Seriously wtf is up with Romney's flag pin? Adam says its his Mormon spot #debates,0.0010,0.9990,,
898,1,Idk i think i like romney but i dont really pay too much attention to any of this all i know is our country is shit right now so #romney,0.9993,0.0007,,
899,1,Romney's face pisses me off --  all I hear is blahblahblah. He needs to go home and sit down. #TeamObama,0.9990,0.0010,,
900,1,yall prob dont even know what they talking about yah just know that obama is black and hes the president,0.9992,0.0008,,
901,2,I really just wana close my eyes and pass out but this #PresidentialDebate is intriguing,0.0012,0.9988,,
902,1,To watch the #debates or to finish this set...  ASDFGHJKL maybe @katykat3773 can sum it up for me when we hang(;,0.7494,0.2506,,
903,2,#Debates Look at all those new gray hairs Obama has after his four years in office!,0.0011,0.9989,,
904,2,@brandy_mariee hehe I'm watching right now cause it came on after X factor but I will prob turn the channel in a couple mins #OBAMA,0.0007,0.9993,,
905,2,Romney's wearing a red tie and Obama's wearing a blue one --  OH I SEE WHAT YOU GUYS DID THERE #debates,0.0008,0.9992,,
906,2,@TinTower @johnpeart Stop tweeting me for one night and watch Obama get owned live: http://t.co/4xSQqTxN #Debates #PresidentialDebate,0.0009,0.9991,,
907,1,Mitt Romney just came off as human...Let's see how long this lasts,0.9988,0.0012,,
908,1,#debates  He is hugging Romney on energy and taxes.  He looks thoughtful but does not seem to be talking to us and Mitt is.  Mitt is better,0.9992,0.0008,,
909,2,Why doesn't Obama work on the things he wants to do if he is elected President again.... your the President right now #Decision2012,0.0010,0.9990,,
910,2,RT @SupermanHotMale Hey #Romney --  Remember you told those people in the diner you're unemployed too and laughed? We sure do... #debate2012,0.0010,0.9990,,
911,1,Nigga dont try to get smart w OUR president! Obama check his ass!,0.9990,0.0010,,
912,1,Booooo! Mitt Romney don't pay no tax --  Mitt Romney don't pay no tax!!!,0.9989,0.0011,,
913,1,I feel like Mitt Romney is trying to sell me life insurance,0.9988,0.0012,,
914,1,Fuck you mitt Romney you dumb bitch wtf you gonna lie !!!!,0.9988,0.0012,,
915,2,Obama believes way forward is thru economic patriotism. i KNEW he was a socialist!!!! #snark #debates,0.0009,0.9991,,
916,2,Better than the debates: watching live broadcast TV on the web in sync w/ traditnl broadcast TV!: http://t.co/uuE1Gmbu #hellofuture #debates,0.0007,0.9993,,
917,2,As I watch this debate --  I'm filling out applications for work.However --  I am still voting for re-electing President Obama. #unemploymentsucks,0.0009,0.9991,,
918,1,I want to watch this debate but I don't think I can handle mitt Romney on my tv screen,0.9989,0.0011,,
919,1,Mitt Romney has a creepy smirk.. Like stfu ill kill you smirk........,0.9989,0.0011,,
920,1,Did President Obama just willingly say he knows he won't win a new term? #debates,0.9990,0.0010,,
921,2,#POTUS on #jobs It's gonna be up to the voters --  to you --  about which path we take #DenverDebate,0.0014,0.9986,,
922,1,Why didn't anyone tell me Mitt Romney looks like Guy Smiley from Sesame Street? #Debate2012,0.9991,0.0009,,
923,1,I don't believe a fuck Mitt Romney saying. Them bitches aint ask him a shit,0.9989,0.0011,,
924,2,'i am so lucky to have gotten married 20 years ago to michelle obama' what does that have to do with anything mr president?,0.0010,0.9990,,
925,1,Wow Mitt Romney You just like Changed your mouth and using the PRESIDENTS WORDS,0.9990,0.0010,,
926,1,Mitt Romney  --  you basically just said the same thing Obama said in different words #debates,0.9991,0.0009,,
927,2,MItt is dissing trickle down government? Huh? That's his plan --  not Obama's. Obama has been regrowing the economy from middle out! #debates,0.0008,0.9992,,
928,1,I already hate Mitt Romney and i haven't even listened to him for two minutes,0.9988,0.0012,,
929,2,I love how Romney's wearing a Republican Red tie & Pres Obama is wearing Democrat Blue. #PresidentialDebate,0.0008,0.9992,,
930,1,Mitt Romney doing the Al Gore - answering with the personal story technique.   Usually a good technique...except for Al Gore,0.9992,0.0008,,
931,1,Obama -throw  more money at our failed education system but no vouchers for the poor #denverdebate #saveAmerica2012,0.9990,0.0010,,
932,2,President Barack Obama started his debate by telling his wife Michelle Happy Anniversary...S/O to him for putting her 1st! True Love,0.0007,0.9993,,
933,1,BREAKING: FOX News already declares Mitt Romney the winner at the #DenverDebate #p2 #gop,0.9991,0.0009,,
934,1,#debate time! Show em what u got #Mitt ...PS - You may want to watch an unbiased commentary and actually think for yourselves ;-),0.9993,0.0007,,
935,1,Business startups reference is wonderful from Mitt -Obama had nothing to say in contrast except class warfare dreck #debates #debatedenver,0.7330,0.2670,,
936,1,Mitt Romney soo ugly. we dont need a ugly president. Obama cute tho,0.9991,0.0009,,
937,1,They keep saying china is cheating.  What do they mean by this? Cheating at what? #denverdebate,0.9986,0.0014,,
938,2,Obama might get hood an socc him doe then call him a cunt RT @Da_Warden305: Mitt Romney looks like he has NO problem saying NIGGER!!!,0.0007,0.9993,,
939,2,I could never talk and answer on the spot like that. #Debates,0.0017,0.9983,,
940,1,Romney: Crack down on China if & when they cheat Lol you're dreaming pal. #debates,0.9988,0.0012,,
941,1,If u have cable and aren't watching the presidential debate --  u aren't shit! The ones that don't vote b the main ones complaining #obama,0.9992,0.0008,,
942,1,New Drinking game idea. Take a drink every time Mitt Romney says America. #debate,0.9992,0.0008,,
943,1,Mitt Romney's spiel sounded like a Viagara commercial for the economy.,0.9988,0.0012,,
944,1,Governor Romney doesn't stand a chance against President Obama in a debate #GetReal,0.9988,0.0012,,
945,2,RT @IAmTheVance: Mitt Romney is a master debator while Obama is just a masturbator,0.0014,0.9986,,
946,1,@DopeOrFunny: i feel like mitt romney is the kind of guy who resends text if u dont reply LMAO,0.9991,0.0009,,
947,1,#debates  We should lower taxes on corporations uhhhhh and double the regulations. That'll work. #obama,0.9990,0.0010,,
948,1,Mitt Romney ass lying like hell ! With them thick ass eyebrows.They almost cover his eyes !,0.9992,0.0008,,
949,1,president obama and first lady michelle are so cute im not even kidding they are adorable together,0.5000,0.5000,,
949,2,president obama and first lady michelle are so cute im not even kidding they are adorable together,0.5000,0.5000,,
950,1,Romney looks like he's going to laugh his ass off at everything Obama says #presidentialdebate,0.9990,0.0010,,
951,1,@MrNickRogers #debates  invest = spend.  Invest like Solyndra.   Top down eco policies produced a decade of growth.  Now taxes are patriotic,0.9993,0.0007,,
952,2,President Obama is setting table for Mitt to confront the awful record--Energy? Investment? Get 'im --  Mitt!,0.0009,0.9991,,
953,2,FACT: Romney/Ryan would cut Pell Grant scholarships for nearly 10 million students even as they give tax cuts to wealthy. #Debate2012,0.2670,0.7330,,
954,2,Double down on the top down. America does best when its middle class does best - Obama #PresidentialDebate,0.0011,0.9989,,
955,2,RT @MoRocca: Mitt Romney is frantically writing a Happy Anniversary card to the Obamas.  He forgot!,0.0011,0.9989,,
956,1,I am really happy about the amount of #PresidentialDebate tweets I'm seeing. #progress,0.8561,0.1439,,
957,2,only reason i'm watching this debate is to make fun of mitt romney,0.0014,0.9986,,
958,1,Mitt Romney type of dude that would steal candy from a baby yo,0.7494,0.2506,,
959,2,Thank you President Obama I want to keep tuition low for the kids and that's it all college students vote or we'll forever be in debt,0.0008,0.9992,,
960,1,60 seconds in & the Prez has already dropped his first Flannery O'Connor reference. That's my boy. #denverdebate,0.9990,0.0010,,
961,2,Stay open minded Lavelle to all the BULL SHIT Mitt Romney says...,0.0011,0.9989,,
962,2,RT @OccupyWallStNYC: We want an end to:  Lies --  Corruption --  Bailouts --  Bribes --  Austerity --  Corporate greed.  We are the 99%! #DenverDebate #OWS,0.3639,0.6361,,
963,2,@News12LI Notice Obama's blue tie. Tradition for pres's running for 2nd term. Challenger traditionally wears red #PresidentialDebate,0.0007,0.9993,,
964,1,I want Kanye West to say Mitt Romney does not care about black people,0.9989,0.0011,,
965,1,Youve had four years though Obama why havent you done all this? #debates,0.9988,0.0012,,
966,1,Stop companies like Walmart who out source that will be the first step in the right direction #Debates,0.9990,0.0010,,
967,1,#presidentialdebate let Romney tell it people that ask for help are lazy and he doesn't care though,0.9990,0.0010,,
968,1,@ichadlowe: BREAKING: FOX News declares Mitt Romney winner of tonight's debate. Haha,0.9990,0.0010,,
969,1,RT @2Trainz_: SHUT THE HELL UP MITT ROMNEY ! stop hating on Barack Obama because he black.,0.9989,0.0011,,
970,1,Mitts a joke --  Obama is i dont even know. I vote me for president,0.9988,0.0012,,
971,2,@uofdenver: I want to thank Governor Romney and the University of Denver for their hospitality. - President Obama #debatedenver WELCOME,0.0009,0.9991,,
972,1,I wonder if the Chipotle guy eyeballing Romney was offered a free ticket to the debates.  He said he was undecided. #debates,0.5000,0.5000,,
972,2,I wonder if the Chipotle guy eyeballing Romney was offered a free ticket to the debates.  He said he was undecided. #debates,0.5000,0.5000,,
973,1,#johnforpresident RT @Rofflekris: I don't like none of the presidential candidates just there's one obviously lesser of 2 evils  #obama2012,0.9991,0.0009,,
974,2,I don't think either one is good but Mitt is just retarded sometimes #Obama,0.0011,0.9989,,
975,2,RT @clattercheeks: I was born into a republican family and I'll die a republican,0.0020,0.9980,,
976,2,Obama's investments = spend lots of your money on wasteful programs that don't work. #PresidentialDebate,0.0011,0.9989,,
977,1,How exactly does Mitt Romney expect to get us energy independent? I would really appreciate it if he elaborated on that. #debate2012,0.9992,0.0008,,
978,1,Mitt Romney Says the Same Dumb ass Shit.. Don't Forget Mitt Romney @ 1Point owned Burger King  --  Staples  --  He a Billionaire.. #FuckRomney,0.7497,0.2503,,
979,1,Obama is going tip win this debate because Mitt Romney ain't got nothing but excuses,0.9991,0.0009,,
980,1,Mitt Romney Shut up. SHUT THE FUCK UP.  You don't care abut the little people #teamobama #Debate2012 #Democrats #Obama,0.9992,0.0008,,
981,1,Small business is the backbone of America! @MittRomney Restore the vitality of America #debates #denverdebate,0.9989,0.0011,,
982,1,Aw it's their anniversary lol. Threw that in quite smooth --  that's love. #Obama,0.8741,0.1259,,
983,1,is it me or does mitt romney look like a psycho right now,0.7137,0.2863,,
984,1,Enzo (10): Mitt Romney just sort of kicked Barack Obama's butt right now. He didn't say 'um' once. #mykidisapoliticalmastermind,0.8566,0.1434,,
985,2,Time for the presidential #debates! This is gonna be good! Lets go @BarackObama!,0.0014,0.9986,,
986,1,I wonder if Mitt Romney will finally talk about why he should become president.,0.9986,0.0014,,
987,1,Voting for the President because he's black is so 4 years ago.. #PresidentialDebate,0.9983,0.0017,,
988,2,We get it Obama --  you're a family man --  get on with it. #Debates,0.0017,0.9983,,
989,1,WISH I HAD A TV<<<<<<<<<<<<< I WANNA CHECK OUT THE FIRST DEBATE. NO WORRIES THOUGH --  I WILL BE ON THE INTERNET TOMMORROW #OBAMA #OBAMA #OBAMA,0.9992,0.0008,,
990,2,America does best when the middle class does best -President Barack Obama,0.0012,0.9988,,
991,2,RT @ColorOfChange What do you think of President Obama's first response? #watchtherace #debate <<<It was #HORRIBLE.,0.0012,0.9988,,
992,1,I hope so RT @CharlesBivona: Boom!! How would you create more jobs? #Romney just shit himself. #Debate2012,0.9988,0.0012,,
993,2,Mitt Romney: in the last couple of years I have met you puny humans...,0.0012,0.9988,,
994,2,I'm riding with the one who made sure I got paid on the 1st and 15th  my commander in chief  #TEAMOBAMA,0.0009,0.9991,,
995,2,#Obama gas prices are higher than they have been in years. Thanks for turning down the pipeline that could have helped!,0.0011,0.9989,,
996,1,at times like these i really appreciate technology and things like twitter :-) enjoying the #presidentialdebate feed,0.9991,0.0009,,
997,1,4 Ivy League degrees between President Obama and Mitt Romney!! Man I feel stupid right now!!! #smartmen,0.9992,0.0008,,
998,1,Presidential Debate 2012 Live Stream from ABC News and Yahoo News: The Candidates Debate #debates,0.9991,0.0009,,
999,2,Aint no woman ask Mitt Romney I been outta work since May --  can U help me?. He got too many bodyguards to even get close to do all that.,0.3752,0.6248,,
1000,2,Is it me --  or did Romney just named exactly what Obama said? #presidentialdebate,0.0014,0.9986,,
1001,2,RT @joshualyman: Romney says he's sure the President imagined spending today with him. Actually funny --  Obama chuckles. #debate,0.0008,0.9992,,
1002,2,Mitt Romney be using the shit out that just for men touch of grey .,0.0012,0.9988,,
1003,2,@_DontTread_OnMe: Bring em out bring em out its hard to yell when you lied to the American people #Obama #YourAJoke,0.0009,0.9991,,
1004,1,Under employment is 15% --  those 3 jobs were probably not good ones either #debates,0.9986,0.0014,,
1005,1,This is a waste of time for me to watch and suffer thru Romney's voice-I'm voting #ObamaBiden & won't be swayed. #debates,0.9991,0.0009,,
1006,2,The visuals are with Romney. And his answer was a total re-boot on compassion. This first round goes solidly to Mitt. http://t.co/rjMHKNer,0.4546,0.5454,,
1007,1,This is what Chiddy Bang will look like when they're old. #debates,0.9983,0.0017,,
1008,1,RT @shawn1up You know what else creates jobs Romney? Clean --  renewable energy programs. But I guess thats a lost concept. #debates,0.9993,0.0007,,
1009,2,Okay Obama --  stop talking around the question. How are you gonna create jobs????? #debates,0.0010,0.9990,,
1010,1,I wish i was watching this on my 72inch  HD flat screen at home. The TV at my apartment is too damn small. #PresidentialDebate,0.9992,0.0008,,
1011,1,@DickMorrisTweet twice in one answer Obama agrees with Romney...he doesnt want that clear choice exposed. #debates,0.9992,0.0008,,
1012,2,CNN's graph doesn't allow transgender undecided voters to have an opinion. #Debates,0.0012,0.9988,,
1013,2,All Romney and Obama are gonna do tonight is broadcast their propaganda --  no real confrontation --  too bad. #Debates,0.0010,0.9990,,
1014,2,good gracious --  obama is well spoken. romney is going to have to do a lot to match bush's 2000 debate comeback  #election2012,0.2312,0.7688,,
1015,2,#Debates Take away his approval of gay marriage --  Obama has done a pretty good job cleaning up the mess Bush left behind.,0.0006,0.9994,,
1016,2,Obama may have a program called Race to the Top --  but while he's been President our economy has raced to the bottom and stayed there.,0.0009,0.9991,,
1017,1,I need to hear Mitt Romney tell me how the fuck I'm spose to pay my tuition...that's what the hell he can tell me!,0.9991,0.0009,,
1018,2,Romney keep talking about education but you gone take pell grant. How is that going to help. #PresidentialDebate,0.0009,0.9991,,
1019,2,Gov. Romney --  why didn't you give that woman that grabbed your arm in Ohio a piece of that 200 Million Dollar Pie?! O___o #Debates,0.3080,0.6920,,
1020,2,I hope Obama calls Mitt Romney out on all of his lies,0.0017,0.9983,,
1021,1,Romney wants to open up more trade --  so we can send more of our money (& jobs) to other countries...That man's a Vulture!! #debate #Obama2012,0.9992,0.0008,,
1022,1,The #debates guy needs to pop his eyes back in his head,0.9986,0.0014,,
1023,2,Important question: At what point would you consider The Hunger Games as a viable option? #Debates,0.0011,0.9989,,
1024,2,Interesting tie choice by #Romney on #PresidentialDebate not sure I care for it. #IPreferTextureOrPrintOverStripes,0.0012,0.9988,,
1025,2,President Obama said --  eff the timer --  I gotta love on my wife for 30 seconds.,0.0011,0.9989,,
1026,2,All you people rooting for #Obama...read his books sometime.  He's not all that they portray him to be. #debate2012 #republican #Romney,0.1120,0.8880,,
1027,1,Mitt Romney look like he be on them Rogaine commercials. Stiff ass hair.,0.9989,0.0011,,
1028,1,Mitt is already using specifics like championing small business to help create jobs. #not #PresidentialDebate,0.9992,0.0008,,
1029,2,#PresidentialDebate: a case of beer to the first candidate who says they want to create more loopholes.,0.0011,0.9989,,
1030,2,The Infamous Spilt-Screen. I know that look --  Mr. Romney --  as I use it often myself. #debates,0.0011,0.9989,,
1031,2,#Debates in my National and State Government class.  At least I don't have to sit through my instructor lecturing :D,0.1008,0.8992,,
1032,2,If you do any more work we won't have a GDP Mr. Prez. #debates,0.0020,0.9980,,
1033,1,Mitt Romney just opened his mouth at the #debate which means that 47% of America should go get a snack & stop listening...,0.9992,0.0008,,
1034,1,I LOVE ME SUM PRESIDENT OBAMA. I JUST HATE THAT TIE #PresidentialDebate2012 #jussayin,0.9989,0.0011,,
1035,2,#Romney #Obama are as authentic as breast implants. Sure --  nice to look at --  fun to play with. But insecure and always someone else's idea.,0.2670,0.7330,,
1036,2,Obama talks about closing the deficit -- I'm sure that is your plan Mr. Big Government #tcot #2012debate,0.0009,0.9991,,
1037,2,I feel like I'm going to be bored for the next 1 1/2 hours.. #presidentialdebate,0.0014,0.9986,,
1038,2,Hacking up a lung from allergies/cold. Hacking up a brain from #debates. Which will disable me first? Taking bets.,0.0010,0.9990,,
1039,1,Obama wants to give tax breaks to US companies so jobs don't go out of the country. Romney smirks. #Debates,0.9992,0.0008,,
1040,2,Romney sharp to put faces on the problems of economy. It's going to take a different path. #debate #denverdebate,0.0008,0.9992,,
1041,2,Watching this debate for homework  --  the tension between president Obama  --  and governor Romney is high  --  #bored,0.0010,0.9990,,
1042,2,Debates are really just a college theater class final. Who can put on the best show. #DenverDebate,0.0009,0.9991,,
1043,1,Mitt Romney: I don't have a five trillion dollar tax cut. I don't have a tax cut of the scale that you're talking about. #debates,0.9992,0.0008,,
1044,1,i like obama as a person --  but not as our president. he hasn't helped us at all and things have just gotten worse.,0.9990,0.0010,,
1045,1,Obama is losing right now. He keeps saying we both agree? Really? #PresidentialDebate,0.9989,0.0011,,
1046,2,Good 1 --  celebrate it anywhere but the #WhiteHouse @chuckwoolery: #Obama --  hopefully a year from now he will celebrate his anv at Denny's,0.0009,0.9991,,
1047,1,@mersicle i admit --  that was the most personality i've ever seen from mitt romney,0.9983,0.0017,,
1048,1,Hey #Debates --  Imma let you finish and everything --  I just gotta say: Modern Family was a much better way to spend my time. #KanyeThoughts,0.5881,0.4119,,
1049,2,#Obama apunta a reducir el dficit --  en como reducir los gatos pblicos --  para apoyar la creacin de nuevos empleos #VotoEEUU2012,0.0005,0.9995,,
1050,2,@illusory_tenant: Why didn't Romney give the woman who lost her home one of his? #debates #prog12,0.0012,0.9988,,
1051,2,America does best when the Middle Class does best. @BarackObama off to a great start at tonight's #PresidentialDebate,0.0011,0.9989,,
1052,1,MITT Romney how u hating from outside the White House & you can't even get in,0.9988,0.0012,,
1053,2,RT @Mr_GotoGuy I see President Obama puts his wife 1st u sorry ass men could learn a few things #watchingthedabate,0.0008,0.9992,,
1054,1,Say that you have ideas for creating jobs that are long term investments as opposed to short term fixes --  Obama! Be direct! #debates,0.9993,0.0007,,
1055,2,RT @gabs1229: Vamos a ver que nos dice el ignorante de Mitt Romney.,0.0010,0.9990,,
1056,1,sorority girl comments on the #debate Mitt Romney mouth has the smallest mouth I've ever seen hahaha,0.9992,0.0008,,
1057,2,I hope everybody tuned in to the presidential debate especially the Obama haters so u can see why HE is truly the man for the job #teamObama,0.0008,0.9992,,
1058,1,it's funny because everyone on here makes fun of mitt romney but odds are you know nothing about his political agenda ha ha ha oh,0.9993,0.0007,,
1059,1,Mitt Romney's face makes me RAGE. I didn't even feel this way about McCain 4 years ago.,0.9991,0.0009,,
1060,2,MITT ROMNEY MADE A JOKE.  It wasn't funny.  That's a fact #FactCheck,0.0014,0.9986,,
1061,2,Jobs in the USA - that's something I really do believe in. #Debates,0.0017,0.9983,,
1062,2,President spent first minute and a half not answering first question. Spent next half a minute giving non specifics to question. #debates,0.0006,0.9994,,
1063,1,Obama want to invest in solar panel? Really? In companies like Solyndra? How dumb can a president get?,0.9992,0.0008,,
1064,2,Yep! I bet so! RT @OFatigue: @tamij @Art6B I think Art6B was talking about Obama's comment. #debate #hewitt #tcot,0.0010,0.9990,,
1065,2,#Obama way off-topic he is not specifically answering the questions from Jim Lier #presidentialdebate,0.0011,0.9989,,
1066,1,I would just like to note that I hate Mitt Romney's FACE.,0.9986,0.0014,,
1067,2,#PresidentialDebate is on?!? Am I the only one who doesn't give a SHIT?!?! #notvoting #dontcare #stoptalking #Obama #Romney,0.0011,0.9989,,
1068,1,May they both focus on their ideas and stay on track on ways to fix the country rather than try to bash on each other #DEBATES,0.9992,0.0008,,
1069,2,Obama kicks off presidential debate by wishing Michelle --  his sweetie --  a happy anniversary #PresidentialDebate,0.0010,0.9990,,
1070,2,Well - at least Obama didn't forget his anniversary. No one wants Michelle mad at them --  right? #Debates,0.0009,0.9991,,
1071,1,Mitt Romney looks so.... Smug. This is not my future president,0.9983,0.0017,,
1072,2,hopefully I can make up my mind on who to vote for #PresidentialDebate,0.0020,0.9980,,
1073,2,I know that's right --  President Obama just gave his wife a shout out and wished her a Happy Anniversary before he addressed anything else.,0.0007,0.9993,,
1074,2,Pres. @BarackObama  just took the stage. Ready for a GREAT #debates. Starting off on the economy. HAPPY ANNIVERSARY to him & @MichelleObama.,0.0009,0.9991,,
1075,2,RT @Nickadoo: Mitt Romney still has a chance to turn things around in the debates. All he needs to do is convince voters that he's not M ...,0.0008,0.9992,,
1076,1,TAKE A SHOT!! ROMNEY JUST TRIED TO RELATE HIMSELF TO THE MIDDLE CLASS. #presidentialdebate,0.9989,0.0011,,
1077,1,Shorter Mitt Romney: I never proposed a 20% tax cut. That was my evil --  identical twin.,0.9990,0.0010,,
1078,2,but remember: basically every time mitt romney says anything about social issues he's probably lying or being a bigot. or both!,0.0008,0.9992,,
1079,1,Some guy from PBS hosting this debate - every cartoon character I respect and don't has taught me to laugh at PBS. Already confused. #Obama,0.9993,0.0007,,
1080,1,Mitt Romney staring right in Obama's eyes while making him look bad. TFM.,0.9990,0.0010,,
1081,2,I wonder if the Bloods are rooting for Romney and the Crips for Obama. #debates,0.0014,0.9986,,
1082,2,Mitt Romney also seems to think the first question was about Obama's anniversary. It was still jobs.,0.0009,0.9991,,
1083,1,#mittromney is starting out already with the folksy tales about real people (read: peasants)....not feeling it.,0.9990,0.0010,,
1084,2,Good thing I have DVR so I can see the #PresidentialDebate later. Let's see who's better at bullshitting the American public.,0.0009,0.9991,,
1085,1,Crack down on China when they cheat #debates Obama should ask him to define cheat,0.9988,0.0012,,
1086,1,Romney is so fake lol its hilarious that anyone would ever believe what he says #TeamObama,0.9989,0.0011,,
1087,1,Romney humanizes himself with a quick joke right off the bat. Point Mitt #debate,0.7772,0.2228,,
1088,1,Romney looks so dumb with his glossy eyes and silly smile... #Debates,0.9988,0.0012,,
1089,2,omg Mitt Romney GO AWAY. YOU'RE SO HORRIBLE. PLEASE JUST GO.,0.0011,0.9989,,
1090,1,Paul Ryan Says TV And Politics Don't Always Mix. Does He Have A Point? http://t.co/DKWwID43,0.9988,0.0012,,
1091,2,That poor woman --  she married a dolt who can't hold down a job --  she needs a divorce lawyer --  not @MittRomney .  #debates #Radican2k,0.0009,0.9991,,
1092,2,Mitt Romney looks like a wolf in sheep clothing --  not even trying to be biased --  he just looks scary af,0.0007,0.9993,,
1093,1,@zaynmalijuana: mitt romney was the governor of my state before dont laugh im gagging at the memory,0.5000,0.5000,,
1093,2,@zaynmalijuana: mitt romney was the governor of my state before dont laugh im gagging at the memory,0.5000,0.5000,,
1094,1,Lowkey some of u niggas just like President Obama bc hes black! I wish Romney was black so we could see what yall would say then...,0.9993,0.0007,,
1095,2,President Obama:  i want to hire 100 -- 000 more math and science teachers  #PresidentialDebates,0.0012,0.9988,,
1096,1,the path that we are on has just been unsuccessful - #Romney on #Obama #economy --  #DebateDenver,0.9986,0.0014,,
1097,1,Romney: 5 Part Job Plan--crack down on China --  if and when they cheat #Romney  #COdebate,0.9988,0.0012,,
1098,2,Dirty tricks --  Mitt! We ALL KNOW trickle down is NOT what Obama's strategy. I still say --  if you want Reagan --  you get Reagan #GOP. #debates,0.3336,0.6664,,
1099,1,I disagree with Romney on so much --  but he is pretty dreamy. #debates,0.9983,0.0017,,
1100,2,Tuned into the Presidential Debate! I'm ready to hear my president speak! #Obama,0.0012,0.9988,,
1101,2,When the government talks about small businesses --  are they counting tech startups? Because I see those now more than ever. #debates,0.3639,0.6361,,
1102,2,Mitt romney hair don't move I don't like him --  I don't trust any man who puts moose in his hair,0.0010,0.9990,,
1103,1,RT @PPact: Love it. Women are Watching! #debates RT @harrislynn: Yo @MittRomney! READ MY SHIRT cc @PPact http://t.co/U4OV7vbW,0.9988,0.0012,,
1104,1,The difference between Obama and Romney on jobs is as clear as the difference between Staples and Solyndra. #Mitt2012,0.9989,0.0011,,
1105,2,I just told Obama I'm strapping Bo to the roof of my Cadillacs! #debates,0.0012,0.9988,,
1106,2,It's good to see our generation actually caring about our future for once --   watching the #debate #obama!!,0.0011,0.9989,,
1107,1,How do you know what it takes to get ppl jobs #Romney #Debates,0.9986,0.0014,,
1108,1,Obama: 20 yrs ago I became the happiest man on earth because Michelle Obama agreed to marry me. #election2012 @BlogHerNews,0.8328,0.1672,,
