Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
say fucked ,3.83929,286,142,4.015152,
blue tie ,3.838884,88,28,6.291667,
dont hide ,3.838021,199,64,4.66129,
watch cuz ,3.837781,153,82,4.119047,
got botox ,3.834651,182,80,4.293333,
better rethink ,3.828487,139,56,5.944444,
evil billionaire trying ,3.824474,100,53,6.642857,
hear coming ,3.8235,133,69,3.714912,
black community ,3.823443,123,56,4.66,
one came ,3.822701,211,95,4.609438,
keep #ndaa indefinite detention clause ,3.82141,81,27,20.619048,
bo invest ,3.818862,87,49,4.438889,
different words ,3.818042,72,39,3.538462,
normal guy ,3.814554,101,56,4.277778,
go bankrupt ,3.814244,150,76,5.152778,
good points ,3.814002,164,74,4.02886,
mean crack ,3.812915,118,71,3.379569,
crack fix ,3.810409,81,53,2.95814,
ignorant man ,3.810387,152,74,4.064516,
free world speaks ,3.809957,90,38,7.722222,
think govt ,3.809563,196,106,3.73425,
poor man ,3.806336,161,79,4.005692,
doubt got ,3.800036,176,78,3.626666,
first step ,3.79968,160,64,5.0,
wife happy anniversary ,3.79603,40,20,6.4,
yall see ,3.795677,173,96,3.982716,
even though ,3.793681,272,113,4.852343,
said uhh ,3.79287,265,95,4.833333,
real winner ,3.791441,170,56,6.386914,
ion know ,3.791359,249,149,3.905172,
bahaa #2012debate #teamobama ,3.791354,95,43,8.15,
#denverdebate p ,3.789033,93,46,3.4031,
topdown guy ,3.789008,103,59,3.177778,
makes broad claims ,3.787587,109,42,7.871622,
debates even ,3.786891,243,105,4.335249,
white house mad ,3.78665,117,44,7.444444,
woman said ,3.785358,271,100,4.433333,
currently watching ,3.782864,170,113,3.476636,
black folks ,3.780332,118,55,4.16,
obama's thinking ,3.779672,182,62,5.014129,
says ,3.778903,243,87,2.793103,
actually looking ,3.77824,200,85,4.711711,
million americans ,3.778225,89,35,4.976191,
time capsule ,3.777322,172,91,3.888889,
time ,3.777322,170,90,1.888889,
entire time ,3.777322,172,91,3.888889,
much difficulty paying ,3.774034,143,70,7.634921,
gonna kill ,3.77362,166,75,4.362288,
fix economy ,3.77267,57,38,2.935714,
even speaking ,3.769045,251,105,4.779694,
well let ,3.765902,82,45,3.65,
make ,3.764399,169,77,2.194805,
make closing ,3.764399,171,78,4.194805,
make organic chemistry appealing ,3.764399,181,80,14.194805,
cheat lol ,3.759354,155,76,3.775,
fact check ,3.759089,112,35,6.444056,
parts fuck ,3.757644,214,112,4.571429,
million dollar dinner ,3.756189,75,27,8.428572,
#romneyryan2012 good ,3.744807,160,72,3.968254,
72inch hd flat screen ,3.744487,58,24,13.166667,
pay ,3.736937,169,76,2.223684,
actually think ,3.735513,267,134,4.223739,
good joke ,3.734498,193,90,4.079365,
balanced way ,3.733848,104,64,3.758672,
take ,3.728621,139,63,2.206349,
rey take ,3.728621,141,64,4.206349,
aint never ,3.719602,168,65,5.317805,
even remember ,3.719385,230,103,3.765805,
vote ,3.715183,150,96,1.5625,
midget vote ,3.715183,152,97,3.5625,
even done ,3.715149,250,110,4.216892,
lets see ,3.714353,169,92,4.443322,
million dollars ,3.71265,81,30,5.317461,
everyone else ,3.712359,107,49,4.401515,
stand essay please ,3.710324,95,43,7.291666,
even ask ,3.709449,235,99,4.640805,
ain't giving ,3.704804,112,39,5.174107,
powerful intelligent man ,3.704252,146,69,7.464516,
body language counts ,3.699297,73,22,9.7,
body language ,3.699297,70,21,6.7,
abc news ,3.698942,102,24,7.092437,
respectful face ,3.697579,177,74,4.39726,
blazing back ,3.694383,151,53,4.865385,
back ,3.694383,149,52,2.865385,
haircut back ,3.694383,151,53,4.865385,
logs back ,3.694383,151,53,4.865385,
revert back ,3.694383,151,53,4.865385,
prohibition back ,3.694383,151,53,4.865385,
cutie back ,3.694383,151,53,4.865385,
pull money ,3.693578,87,48,3.214285,
create skilled labor force ,3.689649,73,29,11.478261,
cooking thanksgiving dinner lol ,3.68956,145,65,12.816667,
one mention ,3.686557,191,88,3.992771,
years ,3.68363,120,76,1.578947,
really playing ,3.682244,241,106,4.040317,
aint nobody coming ,3.680467,114,43,7.913043,
good laugh ,3.680461,177,86,3.692891,
buying companies dismantling ,3.679882,61,28,7.2,
lame white bread dad ,3.679092,115,45,11.607143,
really wish ,3.676318,239,105,4.018258,
year low ,3.675496,82,34,5.128889,
china ,3.674016,130,81,1.604938,
china starring steven seagal ,3.674016,142,84,13.604938,
kinda good ,3.670071,190,78,5.301587,
legit saying ,3.666371,124,66,4.190476,
go girl ,3.659598,145,76,3.902778,
oh well ,3.659168,131,67,3.847619,
love everyone ,3.658644,112,67,3.357397,
feel anyone ,3.657242,196,78,4.902778,
anyone feel ,3.657242,196,78,4.902778,
#teamobama supporters ,3.654545,91,43,3.816667,
black boy ,3.654502,129,60,4.26,
lol idk ,3.65293,144,69,3.816667,
men hair coloring commercial ,3.652196,73,26,12.472222,
dont reply ,3.650351,202,65,5.16129,
obama's theme ,3.648276,163,51,5.244898,
voice ,3.647742,91,36,2.527778,
awesome voice ,3.647742,94,38,4.027778,
big govt ,3.646216,62,26,4.535948,
literally done nothing ,3.641013,126,63,6.397516,
daddy said ,3.639208,269,97,4.833333,
#presidentialdebate points ,3.631918,126,65,3.708754,
give specifics ,3.626303,98,50,4.384824,
go shower ,3.61893,141,75,3.236111,
cant believe ,3.617354,121,54,4.780451,
potus invest ,3.615132,94,54,3.688889,
round one ,3.612887,193,87,4.942771,
trying hard ,3.61183,121,69,3.568783,
answers questions ,3.604689,74,32,4.550607,
doesnt help fiscal situation ,3.603158,143,63,13.862745,
dick #romneyryan2012 ,3.600253,47,23,3.952381,
big corporations ,3.597808,68,30,4.41629,
soooo much ,3.597265,134,66,5.301587,
long term investments ,3.595726,67,34,5.822649,
good movie ,3.593012,164,70,5.015873,
person looking ,3.586555,163,75,4.222222,
feel free ,3.582856,167,62,5.861111,
much swag ,3.577878,138,69,4.301587,
going ,3.576472,247,143,1.727273,
precious flat screen ,3.574396,49,22,8.5,
piss poor speech ,3.573438,71,32,6.979638,
never thought ,3.573261,131,59,4.169468,
good line ,3.573243,162,72,4.190476,
many tweets ,3.572263,77,38,4.220238,
future pres incl #romney2012 ,3.571847,70,37,9.930162,
twitter mmm ,3.571506,98,39,5.013514,
baby one ,3.571284,185,85,3.692771,
feel bad ,3.570199,189,80,4.457265,
cnn lol ,3.568391,136,65,3.55,
fast one ,3.567405,190,88,3.792771,
points let ,3.561497,56,31,3.577273,
gonna lose ,3.560513,154,71,4.070621,
least times ,3.558177,71,32,4.309524,
great person ,3.557806,97,49,3.979798,
man speak ,3.555085,168,76,4.921659,
rich douche ,3.552942,112,66,4.0,
first plane ,3.552079,144,58,4.5,
ain't waiting ,3.550839,111,40,4.78125,
shittwit government spending ,3.550684,73,32,7.484163,
please set ,3.548816,65,29,3.658333,
n word ,3.547002,95,39,5.106952,
gone fuck ,3.546016,230,119,4.357143,
uh suck ,3.534138,60,31,3.802632,
ever done ,3.533765,126,57,4.296675,
american women ,3.532578,92,33,5.222222,
worth one ,3.528795,192,88,4.192771,
ever seen ,3.527593,102,41,5.042017,
#presidentialdebate2012 #obama2012 ,3.52465,49,18,6.125,
fake bitch ,3.52428,136,53,5.08651,
best job ,3.517027,136,59,4.468599,
sound ignorant ,3.515012,99,35,5.26087,
say nigger ,3.514219,271,134,4.515152,
much interest ,3.514164,131,68,3.368254,
fuck yall ,3.513411,229,120,4.12381,
hood nigga ,3.51315,117,42,4.35,
middle finger ,3.512311,68,29,3.907407,
caught osama bin laden ,3.511572,45,14,13.416667,
dumb bitches ,3.511554,102,42,4.875331,
pick one ,3.509007,189,88,3.592771,
cant keep ,3.505917,110,40,5.513785,
little something something ,3.505268,125,57,4.450128,
split screen ,3.504225,51,24,4.5,
see obamas sassy comebacks ,3.502896,189,99,12.341049,
cool pimp walk ,3.496155,50,27,5.433333,
ignorant things ,3.493348,88,45,3.939394,
said double ,3.491033,267,96,4.833333,
smart man ,3.490862,151,72,4.364516,
hate politics ,3.484721,137,73,3.668939,
hear kevin ,3.48461,120,59,5.964912,
real boy ,3.484002,121,47,4.802703,
#teamobama #winning ,3.481843,88,41,4.15,
paul ryan ,3.481389,71,29,4.934344,
watch cnn ,3.476297,132,75,3.185714,
need revenue ,3.475441,122,78,3.552632,
public speaking skills ,3.469182,69,34,5.722222,
one sees ,3.46732,185,85,3.692771,
say um ,3.464704,274,139,3.158009,
damn lies ,3.46136,103,48,4.10303,
future wind ,3.459303,46,30,3.071771,
start lying ,3.457336,138,61,4.739286,
corporate companies ,3.457316,65,28,4.825,
first zinger ,3.454503,142,57,4.5,
#romneylies #denverdebate ,3.451239,91,44,4.069767,
ay yo fuck ,3.447255,233,118,7.77381,
community college ,3.442016,66,25,5.184211,
main bitch ,3.439152,98,36,5.677419,
black pussy ,3.438281,122,56,4.493333,
mother said ,3.437229,264,94,5.083333,
different story ,3.436268,60,30,4.0,
balance way ,3.433979,93,61,3.35098,
friends drunk thanks ,3.433506,48,23,6.208333,
smiling way ,3.431662,95,62,3.360071,
smart way ,3.429621,97,61,3.75098,
nice tan goin ,3.426464,55,23,7.15,
substance much ,3.424919,131,66,4.301587,
college student ,3.424547,70,25,5.850878,
anyone believe ,3.424348,121,59,4.177381,
old bastard ,3.417776,77,31,4.5,
quit sweet talkin ,3.41506,49,18,8.541667,
obama's outline ,3.413811,162,51,4.744898,
question ,3.41286,101,64,1.578125,
golden question ,3.41286,103,65,3.578125,
damm question ,3.41286,103,65,3.578125,
ideological question imo ,3.41286,107,66,7.578125,
world might ,3.411658,70,39,3.579365,
education ,3.411477,97,59,1.644068,
trade ,3.411299,54,32,1.6875,
know ,3.410289,240,145,1.655172,
sorry #mittromney ,3.408821,89,46,3.792308,
#mittromney #coffeeteaorme sorry ,3.408821,92,47,6.792308,
mind made ,3.404043,93,36,4.481482,
politics suck ,3.403899,67,45,3.143939,
obama's introduction ,3.403425,164,51,5.744898,
many corporations ,3.403264,57,27,4.197802,
ever remembers changing ,3.402627,102,41,7.970588,
never seen ,3.400268,119,49,4.976191,
smirk turn ,3.399121,60,31,3.642857,
really calling ,3.398663,220,94,3.793258,
clinton made ,3.397297,84,29,5.425926,
really handsome ,3.396528,228,97,4.268258,
man mouth ,3.395632,193,93,4.16129,
really happy ,3.386408,218,91,4.893258,
lol uhhhhh ,3.384964,133,62,4.15,
#teamobama aye ,3.380312,91,44,3.4,
internet ron paul ,3.379539,43,17,7.545455,
fucking questions ,3.379158,111,43,4.876923,
guys talk ,3.377878,137,70,3.829932,
past year ,3.377668,68,32,3.954286,
killed osama bin laden ,3.373674,54,16,14.0,
money belongs ,3.371868,83,45,3.214285,
west side office ,3.369705,51,26,6.528571,
friend look ,3.369395,244,107,3.513202,
good work ,3.368261,201,100,3.815101,
college students ,3.366063,60,23,4.934211,
stupid questions ,3.362802,100,41,4.684066,
best tie ,3.362376,94,39,5.038043,
always nice ,3.358322,109,41,5.207692,
wanna bet ,3.357114,167,64,4.906926,
college kids ,3.357044,67,28,4.461989,
please excuse ,3.353063,70,32,3.833333,
biofuels good ,3.350405,155,69,3.968254,
always open ,3.349103,115,52,4.423077,
create #jobs ,3.348379,71,28,5.278261,
fucking hate ,3.34685,175,70,5.075,
collapsed financial system ,3.34561,44,17,7.303571,
really add ,3.3454,220,94,3.793258,
real response ,3.342452,115,45,4.577703,
retweet #teamobama ,3.34014,89,42,3.65,
never work ,3.33648,157,79,3.918276,
real fucked ,3.336225,120,47,4.702703,
close corp outsourcing loopholes ,3.335382,46,21,11.096154,
tl ever ,3.335236,103,45,4.197861,
really loud spanish ,3.330128,223,95,6.793258,
liar man ,3.329731,140,70,3.564516,
#mittromney #paulryanvp #teamromney ,3.326781,86,33,9.525641,
american friends ,3.325443,93,35,4.763889,
wanna punch ,3.324573,145,57,4.352381,
whole thing ,3.312992,118,51,4.796429,
socialism sound bad ,3.311386,126,50,8.107024,
mute obamas half ,3.31007,72,32,6.443182,
candidates heart rates ,3.301306,54,24,7.2,
real choice ,3.301133,109,41,4.952703,
trynna look ,3.29962,247,104,5.679868,
really appreciate ,3.299134,221,94,3.993258,
always start ,3.298512,154,66,4.832692,
care nothing ,3.298421,106,60,3.481481,
watching ,3.296717,158,107,1.476636,
geek watching ,3.296717,160,108,3.476636,
ignorant white trash ,3.294556,107,41,7.857143,
guys sound ,3.291547,113,44,5.070394,
remember anything ,3.288707,91,43,3.930556,
eat man ,3.285985,146,72,3.864516,
constipated look ,3.28476,248,104,6.013202,
hasnt done anything ,3.284471,114,51,7.381643,
done anything ,3.284471,111,50,4.381643,
stopped paying attention ,3.281372,61,26,7.388889,
black accent ,3.281043,119,56,3.993333,
quit lying ,3.280914,73,27,5.380953,
candidate answers ,3.280385,81,36,4.473684,
middle outand ,3.280153,67,28,4.407407,
big republicans ,3.279162,71,28,5.010695,
first flannery o'connor reference ,3.278151,156,61,13.166667,
finna watch ,3.276537,129,72,3.785714,
great depression ,3.269736,57,28,3.924242,
mitt's smirk ,3.268637,72,32,4.597402,
attention getting device ,3.268035,67,33,6.936508,
old enough ,3.267188,83,34,4.5,
good friends ,3.266574,160,71,4.176587,
see expressions ,3.26278,153,85,5.216049,
south carolina aint register ,3.262488,88,31,12.113043,
best schools ,3.25675,74,39,3.788043,
evil kids team ,3.25568,59,24,7.444445,
ha ,3.252872,27,16,1.6875,
ha ha ha ,3.252872,27,16,1.6875,
bwah ha ha ,3.252872,29,17,3.6875,
que ha ,3.252872,29,17,3.6875,
talk specifics ,3.251163,122,58,4.575964,
snack stop listening ,3.251144,121,57,7.063241,
little smile ,3.249849,85,36,4.698996,
really sexy ,3.244503,225,96,4.107544,
big winner ,3.240903,115,36,6.33127,
even decide ,3.238226,212,90,3.724138,
takes credit ,3.238027,50,38,3.297297,
wanna miss ,3.236721,137,46,6.202381,
#denverdebate ,3.231945,89,43,2.069767,
#lfc #denverdebate ,3.231945,91,44,4.069767,
real na ,3.228812,108,42,4.302703,
#potus need ,3.227978,126,80,3.552632,
twitter ,3.22713,93,37,2.513514,
share twitter feeds ,3.22713,99,39,8.513514,
twitter garbage ,3.22713,95,38,4.513514,
twitter commons ,3.22713,95,38,4.513514,
well end ,3.22244,63,34,3.8,
guy ,3.218485,96,54,1.777778,
face ,3.216509,175,73,2.39726,
face muscles ,3.216509,177,74,4.39726,
face lifts ,3.216509,177,74,4.39726,
poker face ,3.216509,177,74,4.39726,
bush speak ,3.215761,98,36,5.493507,
millions job ,3.215682,102,41,4.555556,
tht look ,3.215177,246,103,6.846535,
corporate man ,3.214652,149,70,4.689516,
mitt's univision tan ,3.214189,41,17,6.954545,
money trickles ,3.212552,82,44,3.380952,
smooth thinks quick ,3.209065,67,28,7.333334,
fucking smile ,3.206959,114,43,5.107692,
stop button whenever ,3.206499,96,40,6.954545,
fix everything ,3.206346,95,40,4.1,
keeps trying ,3.200055,96,53,4.097402,
white person ,3.198023,131,55,4.746032,
good ones ,3.196141,158,70,4.15873,
borrow money ,3.195376,90,47,4.080952,
one idiotic individual ,3.194512,190,87,6.859438,
debt bruh fox ,3.18704,98,25,9.498039,
talks wind ,3.184103,79,35,4.128788,
clear choice exposed ,3.178197,33,15,6.472222,
nigga ,3.177438,114,40,2.85,
nigga putting ,3.177438,116,41,4.85,
smart tweets ,3.174782,66,34,4.091667,
black household ,3.17316,111,52,3.66,
used hair clippers ,3.171963,75,31,7.638889,
always hard ,3.170641,125,53,4.733618,
even kidding ,3.154931,214,92,3.590805,
much disagree ,3.154689,129,67,3.218254,
former polysci major side ,3.154426,49,20,11.31746,
got ,3.153756,172,75,2.293333,
got problems ,3.153756,174,76,4.293333,
job creation ,3.151873,110,42,5.555556,
never understand ,3.151598,132,62,3.954762,
nice move ,3.150998,55,25,4.3,
#presidentialdebate kick ,3.147818,134,62,5.356481,
great head ,3.147124,87,40,4.368687,
better ,3.143233,132,54,2.444444,
better dash ,3.143233,134,55,4.444444,
mucho better ,3.143233,134,55,4.444444,
economic patriotism ,3.141687,34,12,5.5,
big biz ,3.132401,89,29,6.313726,
help fund ,3.132143,98,53,3.362745,
showing tweets ,3.128361,59,33,3.569445,
tweets showing ,3.128361,59,33,3.569445,
voting #romney2012 ,3.128138,65,45,3.615854,
new forms ,3.125244,112,37,4.614286,
gonna apologize ,3.122419,139,64,3.637288,
makes ,3.121999,97,37,2.621622,
makes mill ,3.121999,99,38,4.621622,
jason sudeikis makes ,3.121999,103,39,8.621622,
jus think ,3.120713,210,106,5.289805,
cut ,3.118694,152,66,2.30303,
homeland security cut ,3.118694,158,68,8.30303,
cut funding ,3.118694,154,67,4.30303,
cut expenditure ,3.118694,154,67,4.30303,
obnoxious political posts ,3.118556,47,20,6.466667,
mean evil villain ,3.117556,83,40,6.488096,
dont ,3.114271,196,62,3.16129,
oh yeah ,3.110756,126,64,3.865801,
real accent ,3.110543,111,43,4.536036,
class ,3.109591,68,30,2.266667,
never noticed ,3.106031,109,47,4.004762,
federal register topped ,3.104549,33,14,7.15,
snake oil mittens ,3.104208,41,19,7.5,
fool everyone ,3.095786,78,36,4.484848,
last yrs ,3.095495,58,26,4.066667,
future goals though ,3.091797,96,46,6.987854,
sorry bush ,3.08919,90,42,4.236364,
shaking hands ,3.088714,64,28,4.5625,
even deal ,3.088017,223,93,4.890805,
illegal alien walk ,3.084742,40,18,8.933333,
call someone ,3.082068,78,38,4.061624,
oh god ,3.080195,109,56,3.690476,
go ,3.080111,137,72,1.902778,
go innnnnnnnnnn ,3.080111,139,73,3.902778,
math takes ,3.07922,51,39,2.797297,
worst start ,3.078087,107,51,4.388636,
big fan ,3.076416,56,22,4.847059,
political person ,3.076167,88,42,4.355556,
look comfortable ,3.073353,240,103,3.846535,
dog balls die ,3.067779,46,19,7.190477,
tell joe biden ,3.06668,69,36,5.728571,
military cuts ,3.065477,54,21,5.088235,
fucking idiot ,3.065308,105,43,4.415385,
#debate2012 ,3.065303,42,14,3.0,
george w ,3.064765,67,23,5.235294,
sending dick pics ,3.064003,48,20,8.535714,
restore things ,3.063167,88,48,3.539394,
giant dirty disgusting asshole ,3.060523,44,19,12.179487,
#mittromney hit ,3.054541,75,36,3.992308,
shook hands ,3.052075,69,24,6.3125,
lehrer saw ,3.050538,53,22,3.916667,
anniversary joke ,3.050297,67,37,3.677778,
nothing else ,3.049118,102,49,4.25,
tryna start ,3.04589,126,54,5.239286,
great idea ,3.044842,86,42,4.090909,
need investment ,3.043749,121,78,3.052632,
good sign ,3.040343,162,70,4.730158,
obama's ,3.034229,159,49,3.244898,
big media journo ,3.028125,63,24,8.147059,
dat bullshit ,3.02661,66,30,5.703704,
politics drive ,3.025707,52,37,2.893939,
something else ,3.020312,106,50,4.308824,
#jobs #presidentialdebate ,3.017255,121,59,4.781481,
hope none ,3.017185,92,33,5.013889,
talking ,3.014454,164,86,1.906977,
talk domestic issues ,3.01412,107,52,7.520408,
#teamobama ,3.012336,86,40,2.15,
shouting #teamobama ,3.012336,88,41,4.15,
somebody asked ann ,3.005801,91,35,8.204167,
well kill ,3.004986,79,41,3.925,
firing everyone ,3.002574,75,35,4.151515,
sure bs ,2.997787,68,38,3.183333,
good punch ,2.99722,166,78,3.701587,
fucking shut ,2.995895,130,56,4.569231,
home country ,2.993748,68,47,3.400585,
win kill ,2.991796,94,52,3.791667,
handsome man ,2.987332,143,70,3.939516,
restore vitality ,2.98564,42,30,2.8,
raising employment #mitt ,2.984339,40,21,5.673077,
knows whats best ,2.982424,123,54,6.817805,
last response ,2.980911,63,28,4.275,
getting ready ,2.978786,51,31,3.302521,
reduce spending ,2.978419,45,23,3.807692,
obstructing economic growth ,2.977964,48,17,8.625,
imma give ,2.976908,86,45,4.579268,
goes straight ,2.976788,65,24,5.531468,
mean bain capital ,2.974205,94,44,7.388096,
anyone tell ,2.970373,109,52,4.220238,
govt sell shares ,2.967383,31,18,5.31746,
gonna affect ,2.967195,135,61,3.737288,
important election ,2.965802,59,37,3.318519,
one ,2.961748,182,83,2.192771,
one rotating ,2.961748,184,84,4.192771,
live stream ,2.960372,60,19,5.952381,
#mittromney spoke ,2.960236,66,31,3.992308,
never trust ,2.958345,124,55,4.173993,
fuck votes ,2.95202,210,114,3.52381,
positive million ,2.951693,68,24,6.095238,
word tender ,2.951388,56,28,4.969697,
rich ,2.950545,105,63,1.666667,
rich rich ,2.950545,105,63,1.666667,
grey hair ,2.950197,64,24,5.222222,
voting age ,2.948351,66,45,3.865854,
manufacturing industry ,2.948287,79,34,4.053764,
good place ,2.943059,155,70,3.730158,
yall lack respect ,2.940917,48,24,5.366667,
lil wayne ,2.94049,43,12,6.3,
financial aid ,2.940015,36,13,5.475,
imma fuck ,2.93679,206,109,4.607143,
george bush ,2.936409,70,28,4.636364,
ugly wife ,2.935191,32,16,4.0,
say ,2.92836,266,132,2.015152,
say zing ,2.92836,268,133,4.015152,
say bidnesses ,2.92836,268,133,4.015152,
n step ,2.92736,79,25,5.970588,
talk crap ,2.926779,110,55,3.853741,
jim leher ,2.919684,44,17,5.533333,
understand growth rates ,2.918936,61,31,7.175,
hear ,2.917227,112,57,1.964912,
reduce deficit ,2.915102,46,29,3.131579,
porn industry ,2.91175,81,34,4.72043,
oh boy ,2.908779,107,52,4.147619,
really stressing ,2.908504,220,92,4.726591,
skills increase ,2.904789,35,20,3.583333,
bad person ,2.904355,99,53,3.735043,
playing opposite day ,2.900122,50,30,5.283423,
full blown giggle ,2.899202,52,27,8.015151,
ironic way ,2.898687,79,54,3.117647,
ask b ,2.897622,55,24,4.583333,
worked great ,2.896265,55,28,3.590909,
real human ,2.896254,103,39,4.202703,
someone put ,2.895589,80,39,4.071428,
fuck ton ,2.893128,201,109,3.357143,
start talkin ,2.891101,100,48,4.4,
ever watched ,2.890817,91,36,5.970588,
even realize ,2.889313,213,89,4.890805,
questions asked ,2.888205,58,29,4.014423,
yrs michelle ,2.888189,46,20,4.238096,
ryan put ,2.886783,76,36,4.222222,
voters liz warren running ,2.884563,47,19,12.5,
whole lot ,2.882136,71,40,3.833333,
ignorant motherfucker alive ,2.882035,39,18,7.0,
kinda love ,2.880061,86,49,4.205882,
even listened ,2.875173,211,89,3.890805,
mooi hoe ik m altijd knijp als debaters hun minuten vergooien aan het bedanken van organisatie ,2.875158,274,25,208.25,
rx industry buddies ,2.874017,80,33,8.387097,
massachusetts law license ,2.870164,14,7,6.166667,
lol ,2.869732,129,60,2.15,
lol #conspiracy ,2.869732,131,61,4.15,
childish lol ,2.869732,131,61,4.15,
thoughhhhh lol ,2.869732,131,61,4.15,
himym lol ,2.869732,131,61,4.15,
hangover lol ,2.869732,131,61,4.15,
moe lol ,2.869732,131,61,4.15,
start giving ,2.867943,96,47,4.167857,
playing nice ,2.866893,64,32,4.047059,
tv commercials ,2.864265,62,38,4.691176,
money ,2.864158,79,42,1.880952,
kick start ,2.862756,108,48,5.4,
wants ,2.855353,145,69,2.101449,
knows nothing ,2.848125,138,61,4.571429,
#presidentialdebate #leggo bet ,2.847677,153,77,6.936026,
first ,2.846274,140,56,2.5,
first flatscreen ,2.846274,142,57,4.5,
actually working ,2.844902,120,50,4.839916,
damn stiff ,2.842915,84,37,4.30303,
lower gas prices ,2.84208,42,20,7.25,
created half ,2.841128,37,19,3.943182,
starting things ,2.840548,74,41,3.189394,
lets start counting ,2.840144,114,52,7.752273,
many words ,2.839497,54,27,3.967033,
good enough ,2.838868,153,67,4.301587,
feel confident ,2.838157,151,59,4.611111,
man enough ,2.837687,136,66,4.064516,
candidate actually ,2.837181,122,54,4.378378,
y'all talked ,2.835595,66,25,4.614035,
fat dick ,2.835454,41,18,4.535714,
fuck typa name ,2.834875,217,112,8.02381,
work b ,2.833362,84,49,3.846847,
actually answering ,2.831341,104,43,5.045045,
important thing ,2.830609,94,45,3.971429,
barry sounds ,2.829657,154,45,5.775,
means ryan ,2.828777,65,29,4.388889,
bit big ,2.819849,58,24,4.504202,
anyone needs ,2.816603,120,52,4.613096,
everyone tune ,2.816119,86,46,3.305361,
ding #presidentialdebate ,2.815643,112,58,3.231481,
never stopped ,2.811777,106,44,4.904762,
told everyone ,2.810939,96,41,5.276515,
last met ,2.809624,60,26,4.4,
oh pres ,2.803894,114,55,4.201465,
smooth catdaddy walk ,2.801216,47,25,6.6,
nice idea ,2.794735,76,35,4.4,
ever felt ,2.793001,88,36,4.470588,
well sir ,2.791895,50,29,3.05,
fucking moron ,2.79089,90,34,4.3,
little tight ,2.790192,63,27,4.391304,
anniversary women ,2.789508,33,16,4.233333,
stop beating ,2.788803,89,36,5.121212,
mega man games ,2.788448,137,65,8.064516,
early points ,2.788107,34,20,3.39394,
damn shady ,2.787764,83,36,4.636363,
weak bc ,2.786737,50,17,5.6,
distinguished looking men ,2.786702,124,52,8.333333,
basketball game ,2.783772,97,32,5.566667,
great opening ,2.783624,65,29,4.805195,
fuck wrong ,2.779754,211,115,3.457143,
bush fucked ,2.779736,78,32,4.636364,
talks mean ,2.777868,113,52,4.404762,
watch ,2.777638,125,70,1.785714,
watch leslie knope ,2.777638,131,72,7.785714,
said ,2.772512,255,90,2.833333,
much ,2.77106,124,63,1.968254,
much calmer ,2.77106,126,64,3.968254,
spending less ,2.770717,45,20,4.450549,
invest ,2.768046,76,45,1.688889,
michelle agreed ,2.764388,50,21,4.571429,
proud conservative bc ,2.764168,48,16,7.6,
hmm probs bc ,2.763101,49,15,8.766667,
sounds scared ,2.760718,152,45,5.375,
budget ,2.758415,53,25,2.12,
yall food stamps ,2.756763,99,34,9.130303,
aint wit ,2.754546,98,30,7.341614,
look ,2.75447,237,101,2.346535,
look seamus ,2.75447,239,102,4.346535,
crazed look ,2.75447,239,102,4.346535,
look soft ,2.75447,239,102,4.346535,
al gore answering ,2.754187,37,13,8.666667,
weirded gaze ever ,2.743469,92,37,7.970588,
whole world ,2.741386,73,34,4.347222,
floor sitting room ,2.740028,31,13,7.0,
need ,2.739506,118,76,1.552632,
room full ,2.739291,51,28,4.015151,
omg someone smeared ,2.738349,74,32,7.638095,
dumbest person known ,2.734056,67,32,8.555556,
read tweets ,2.72679,54,31,3.363096,
life tho ,2.725417,56,29,3.875,
live tweet ,2.724354,58,21,5.222223,
predict #mittromney ,2.724149,62,28,4.692308,
niggas trying ,2.723788,91,49,4.785714,
keep track ,2.719663,68,26,5.219048,
little kid ,2.717292,63,28,3.991304,
dangerous man ,2.716839,131,64,3.564516,
corporate vulture raider knows ,2.713938,102,39,11.696429,
#obama2012 ,2.710829,42,16,2.625,
takes ,2.708801,48,37,1.297297,
man crush ,2.706632,140,66,5.064516,
#mittromney supporter ,2.704598,63,28,5.192308,
barack ,2.702815,130,44,2.954545,
suckk aa niggahh dick orr sumthn ,2.702158,62,19,32.285714,
damn sexy ,2.697941,88,40,4.017316,
weird thing ,2.696224,90,44,3.726985,
dead calcified third eyes ,2.695753,56,29,11.314286,
best school ,2.691973,72,36,4.066889,
parents raised ,2.690339,29,21,2.775,
new dentures ,2.689782,111,36,5.114286,
new corvette ,2.689782,111,36,5.114286,
new ,2.689782,109,35,3.114286,
new jquery lightbox plugin ,2.689782,121,38,15.114286,
new segment ,2.689782,111,36,5.114286,
saying ,2.689191,117,63,1.857143,
never voted ,2.688581,107,45,4.404762,
kinda nervous ,2.687672,71,27,5.166667,
woman b ,2.687258,44,22,3.933333,
creepy smirk ,2.68712,70,32,4.415584,
businesses ,2.686946,105,37,2.837838,
#presidentialdebate lame ,2.685318,120,58,5.231481,
skin thing ,2.67082,81,38,3.838096,
health care reform knowledge ,2.668103,57,33,10.814814,
never felt ,2.665676,105,44,4.404762,
ready though ,2.662344,91,43,4.049773,
help ,2.661323,95,51,1.862745,
stop blaming ,2.660386,93,39,4.454545,
vital way ,2.659155,77,53,2.95098,
different ,2.658758,52,26,2.0,
