WordId,Word,Degree,Frequency,DegBYFreq
1026,ain't,1.000000,1.000000,1.000000
1032,spending,36.000000,20.000000,1.800000
1035,putting,9.000000,5.000000,1.800000
1036,weeks,5.000000,3.000000,1.666667
1037,dirty,10.000000,5.000000,2.000000
1038,dishes,2.000000,1.000000,2.000000
1040,pick,10.000000,4.000000,2.500000
1041,office,17.000000,8.000000,2.125000
1043,neck,3.000000,2.000000,1.500000
1045,supposed,8.000000,8.000000,1.000000
1046,drunk,1.000000,1.000000,1.000000
1051,production,13.000000,5.000000,2.600000
1052,fist,8.000000,4.000000,2.000000
1054,major,29.000000,12.000000,2.416667
1055,shouting,6.000000,4.000000,1.500000
1056,thank,28.000000,18.000000,1.555556
1057,discussing,6.000000,3.000000,2.000000
1058,pivoting,3.000000,1.000000,3.000000
1059,tactic,6.000000,2.000000,3.000000
1060,definitely,12.000000,7.000000,1.714286
1061,bottom,6.000000,5.000000,1.200000
1062,earners,3.000000,1.000000,3.000000
1063,took,40.000000,17.000000,2.352941
1064,paid,11.000000,5.000000,2.200000
1065,less,25.000000,11.000000,2.272727
1070,telling,37.000000,15.000000,2.466667
1071,front,14.000000,14.000000,1.000000
1073,entire,10.000000,4.000000,2.500000
1075,ipad,1.000000,1.000000,1.000000
1076,#abc,2.000000,1.000000,2.000000
1077,#byod,1.000000,1.000000,1.000000
1080,cute,19.000000,14.000000,1.357143
1083,tonight's,20.000000,7.000000,2.857143
1084,#nobama,5.000000,3.000000,1.666667
1085,opens,29.000000,13.000000,2.230769
1086,marrying,4.000000,1.000000,4.000000
1094,body,3.000000,3.000000,1.000000
1096,counts,1.000000,1.000000,1.000000
1097,states,37.000000,18.000000,2.055556
1098,blue,94.000000,37.000000,2.540541
1099,state,21.000000,8.000000,2.625000
1102,happen,6.000000,6.000000,1.000000
1103,guns,2.000000,1.000000,2.000000
1104,bigger,34.000000,17.000000,2.000000
1107,tired,7.000000,2.000000,3.500000
1108,seeing,17.000000,10.000000,1.700000
1109,guy,20.000000,11.000000,1.818182
1112,difference,9.000000,5.000000,1.800000
1114,channel,3.000000,3.000000,1.000000
1116,used,33.000000,14.000000,2.357143
1117,bore,4.000000,1.000000,4.000000
1121,showing,7.000000,4.000000,1.750000
1122,hands,43.000000,14.000000,3.071429
1123,discussion,4.000000,1.000000,4.000000
1124,football,7.000000,2.000000,3.500000
1126,creation,12.000000,6.000000,2.000000
1127,goes,36.000000,15.000000,2.400000
1128,bho,5.000000,1.000000,5.000000
1129,mo,5.000000,1.000000,5.000000
1130,greetings,5.000000,1.000000,5.000000
1131,pointing,7.000000,3.000000,2.333333
1132,improvement,13.000000,4.000000,3.250000
1133,studying,8.000000,5.000000,1.600000
1134,il,25.000000,3.000000,8.333333
1137,follow,10.000000,8.000000,1.250000
1138,plug,6.000000,2.000000,3.000000
1140,noise,6.000000,4.000000,1.500000
1141,ban,2.000000,1.000000,2.000000
1142,apply,1.000000,1.000000,1.000000
1143,beer,7.000000,4.000000,1.750000
1160,coverage,15.000000,8.000000,1.875000
1161,recommend,2.000000,2.000000,1.000000
1162,senior,2.000000,1.000000,2.000000
1163,editor,2.000000,1.000000,2.000000
1164,huffpost,1.000000,1.000000,1.000000
1165,honesty,2.000000,2.000000,1.000000
1166,#nbcpolitics,5.000000,2.000000,2.500000
1171,truth,6.000000,5.000000,1.200000
1177,cry,5.000000,4.000000,1.250000
1178,deeper,4.000000,1.000000,4.000000
1179,usual,5.000000,5.000000,1.000000
1180,thru,20.000000,6.000000,3.333333
1181,basic,5.000000,2.000000,2.500000
1182,proposals,3.000000,1.000000,3.000000
1185,chicago,9.000000,7.000000,1.285714
1186,tied,2.000000,1.000000,2.000000
1187,w,63.000000,16.000000,3.937500
1188,detroit,6.000000,2.000000,3.000000
1189,entrepreneurship,3.000000,1.000000,3.000000
1190,rate,52.000000,17.000000,3.058824
1192,largest,3.000000,1.000000,3.000000
1193,metropolitan,3.000000,1.000000,3.000000
1194,areas,3.000000,1.000000,3.000000
1195,nation,3.000000,3.000000,1.000000
1196,sad,3.000000,1.000000,3.000000
1197,trombone,3.000000,1.000000,3.000000
1198,zingers,18.000000,10.000000,1.800000
1199,whole,17.000000,8.000000,2.125000
1203,spend,38.000000,26.000000,1.461538
1204,plans,57.000000,25.000000,2.280000
1209,listening,4.000000,2.000000,2.000000
1212,started,39.000000,19.000000,2.052632
1213,interested,4.000000,3.000000,1.333333
1216,check,14.000000,10.000000,1.400000
1217,du,5.000000,1.000000,5.000000
1220,double,13.000000,9.000000,1.444444
1223,emotional,5.000000,3.000000,1.666667
1224,beginning,7.000000,6.000000,1.166667
1225,taken,4.000000,3.000000,1.333333
1226,answered,22.000000,9.000000,2.444444
1229,screen,11.000000,6.000000,1.833333
1231,figure,1.000000,1.000000,1.000000
1232,everything,4.000000,3.000000,1.333333
1234,elected,5.000000,4.000000,1.250000
1235,cause,13.000000,7.000000,1.857143
1236,powerful,2.000000,1.000000,2.000000
1237,b,8.000000,3.000000,2.666667
1239,breaking,7.000000,1.000000,7.000000
1240,na,6.000000,1.000000,6.000000
1241,calling,1.000000,1.000000,1.000000
1242,bs,13.000000,6.000000,2.166667
1244,costs,16.000000,5.000000,3.200000
1245,middleclass,1.000000,1.000000,1.000000
1247,addresses,7.000000,2.000000,3.500000
1248,deficit,12.000000,7.000000,1.714286
1249,change,21.000000,11.000000,1.909091
1250,code,20.000000,5.000000,4.000000
1251,burden,1.000000,1.000000,1.000000
1255,comercio,7.000000,2.000000,3.500000
1256,con,29.000000,3.000000,9.666667
1257,amrica,6.000000,3.000000,2.000000
1258,latina,4.000000,1.000000,4.000000
1259,si,32.000000,7.000000,4.571429
1261,preocuparme,3.000000,1.000000,3.000000
1262,streaming,6.000000,2.000000,3.000000
1269,#forwardnotback,3.000000,2.000000,1.500000
1270,understand,1.000000,1.000000,1.000000
1272,god,14.000000,6.000000,2.333333
1273,xbox,1.000000,1.000000,1.000000
1274,holy,3.000000,1.000000,3.000000
1275,killed,2.000000,1.000000,2.000000
1279,dovetails,2.000000,1.000000,2.000000
1281,story,41.000000,17.000000,2.411765
1283,undecided,56.000000,17.000000,3.294118
1284,respond,27.000000,14.000000,1.928571
1286,specifics,26.000000,14.000000,1.857143
1288,manufacturing,19.000000,5.000000,3.800000
1290,count,11.000000,7.000000,1.571429
1293,answering,33.000000,16.000000,2.062500
1294,personal,42.000000,19.000000,2.210526
1297,blague,4.000000,1.000000,4.000000
1298,sur,4.000000,1.000000,4.000000
1300,20e,5.000000,1.000000,5.000000
1301,anniversaire,7.000000,2.000000,3.500000
1302,couple,12.000000,4.000000,3.000000
1303,un,6.000000,2.000000,3.000000
1304,dbat,3.000000,1.000000,3.000000
1305,prsidentiel,3.000000,1.000000,3.000000
1306,l'endroit,1.000000,1.000000,1.000000
1307,romantique,3.000000,1.000000,3.000000
1308,pour,3.000000,1.000000,3.000000
1309,clbrer,4.000000,2.000000,2.000000
1311,creates,7.000000,3.000000,2.333333
1313,bonifay,1.000000,1.000000,1.000000
1314,xstar,1.000000,1.000000,1.000000
1315,claims,5.000000,2.000000,2.500000
1320,wow,30.000000,20.000000,1.500000
1321,senators,1.000000,1.000000,1.000000
1322,voted,1.000000,1.000000,1.000000
1323,stafford,2.000000,1.000000,2.000000
1324,act,27.000000,8.000000,3.375000
1325,nola,1.000000,1.000000,1.000000
1327,amazing,25.000000,11.000000,2.272727
1328,pen,1.000000,1.000000,1.000000
1329,paper,4.000000,2.000000,2.000000
1330,write,6.000000,4.000000,1.500000
1331,fighting,1.000000,1.000000,1.000000
1332,pretty,46.000000,16.000000,2.875000
1336,mormon,6.000000,4.000000,1.500000
1337,livin,1.000000,1.000000,1.000000
1338,behing,2.000000,2.000000,1.000000
1339,head,29.000000,9.000000,3.222222
1341,unproportional,2.000000,2.000000,1.000000
1343,sense,12.000000,7.000000,1.714286
1344,described,2.000000,1.000000,2.000000
1345,educate,4.000000,1.000000,4.000000
1347,fucked,4.000000,4.000000,1.000000
1348,supporters,6.000000,2.000000,3.000000
1352,#solyndra,1.000000,1.000000,1.000000
1353,issue,12.000000,5.000000,2.400000
1354,convincing,4.000000,2.000000,2.000000
1355,fox,7.000000,3.000000,2.333333
1358,smh,9.000000,4.000000,2.250000
1361,reelected,3.000000,3.000000,1.000000
1362,acknowledge,2.000000,2.000000,1.000000
1363,disconnect,1.000000,1.000000,1.000000
1364,human,25.000000,11.000000,2.272727
1366,lapel,49.000000,11.000000,4.454545
1371,smile,1.000000,1.000000,1.000000
1373,revealed,2.000000,2.000000,1.000000
1374,greatest,3.000000,1.000000,3.000000
1375,asset,3.000000,1.000000,3.000000
1376,michele,5.000000,2.000000,2.500000
1378,corre,6.000000,2.000000,3.000000
1379,la,39.000000,18.000000,2.166667
1380,voz,6.000000,2.000000,3.000000
1381,choice,18.000000,9.000000,2.000000
1382,community,19.000000,9.000000,2.111111
1383,lies,18.000000,7.000000,2.571429
1384,held,1.000000,1.000000,1.000000
1385,anniversaries,11.000000,4.000000,2.750000
1386,wives,2.000000,2.000000,1.000000
1387,businesses,2.000000,1.000000,2.000000
1388,wind,1.000000,1.000000,1.000000
1393,spouse,1.000000,1.000000,1.000000
1394,boxing,4.000000,2.000000,2.000000
1395,predicted,5.000000,2.000000,2.500000
1396,wear,18.000000,10.000000,1.800000
1397,romneys,30.000000,11.000000,2.727273
1398,moving,37.000000,15.000000,2.466667
1400,ap,7.000000,2.000000,3.500000
1401,history,21.000000,5.000000,4.200000
1402,regulates,1.000000,1.000000,1.000000
1408,weeding,4.000000,2.000000,2.000000
1409,father,10.000000,4.000000,2.500000
1411,#qu,2.000000,1.000000,2.000000
1418,loop,2.000000,1.000000,2.000000
1421,#gop,3.000000,1.000000,3.000000
1425,wtf,10.000000,6.000000,1.666667
1426,trade,15.000000,2.000000,7.500000
1427,free,16.000000,7.000000,2.285714
1428,balance,2.000000,1.000000,2.000000
1430,freedom,2.000000,1.000000,2.000000
1431,blood,6.000000,5.000000,1.200000
1436,administration,2.000000,1.000000,2.000000
1438,list,6.000000,4.000000,1.500000
1439,fired,1.000000,1.000000,1.000000
1441,ethos,3.000000,1.000000,3.000000
1442,form,7.000000,5.000000,1.400000
1443,rhetoric,15.000000,6.000000,2.500000
1444,connect,2.000000,2.000000,1.000000
1445,audience,24.000000,14.000000,1.714286
1446,level,5.000000,3.000000,1.666667
1448,clue,2.000000,2.000000,1.000000
1451,send,4.000000,4.000000,1.000000
1453,applause,4.000000,3.000000,1.333333
1454,rules,18.000000,8.000000,2.250000
1456,geez,6.000000,2.000000,3.000000
1457,rough,7.000000,2.000000,3.500000
1461,opened,2.000000,2.000000,1.000000
1464,stories,40.000000,16.000000,2.500000
1468,continues,5.000000,2.000000,2.500000
1469,avoid,3.000000,1.000000,3.000000
1470,whisper,1.000000,1.000000,1.000000
1471,hen,1.000000,1.000000,1.000000
1472,biofuel,2.000000,2.000000,1.000000
1473,lots,10.000000,6.000000,1.666667
1474,wondering,7.000000,4.000000,1.750000
1475,soo,2.000000,1.000000,2.000000
1477,everybody,14.000000,7.000000,2.000000
1478,aint,5.000000,3.000000,1.666667
1481,til,5.000000,1.000000,5.000000
1486,old,21.000000,6.000000,3.500000
1489,spew,1.000000,1.000000,1.000000
1495,literally,3.000000,2.000000,1.500000
1496,bo,10.000000,4.000000,2.500000
1500,ran,8.000000,4.000000,2.000000
1501,underlies,1.000000,1.000000,1.000000
1502,spinning,3.000000,2.000000,1.500000
1503,aired,2.000000,1.000000,2.000000
1504,hunger,4.000000,2.000000,2.000000
1505,games,12.000000,5.000000,2.400000
1506,#decision2012,4.000000,1.000000,4.000000
1508,doll,6.000000,1.000000,6.000000
1509,began,18.000000,4.000000,4.500000
1510,lot,20.000000,19.000000,1.052632
1513,remark,5.000000,2.000000,2.500000
1514,repeats,4.000000,2.000000,2.000000
1515,remarks,10.000000,5.000000,2.000000
1516,colonie,2.000000,1.000000,2.000000
1517,ny,2.000000,1.000000,2.000000
1518,#debatewatch,9.000000,2.000000,4.500000
1519,finna,2.000000,1.000000,2.000000
1520,lady,80.000000,30.000000,2.666667
1521,badlipreading,2.000000,1.000000,2.000000
1522,everytime,18.000000,6.000000,3.000000
1524,internet,1.000000,1.000000,1.000000
1525,min,11.000000,8.000000,1.375000
1526,testy,3.000000,1.000000,3.000000
1527,excited,16.000000,14.000000,1.142857
1528,page,4.000000,3.000000,1.333333
1529,privatize,2.000000,1.000000,2.000000
1530,bust,2.000000,1.000000,2.000000
1531,unions,14.000000,6.000000,2.333333
1534,thoughts,6.000000,5.000000,1.200000
1538,niggas,8.000000,2.000000,4.000000
1540,standing,5.000000,3.000000,1.666667
1542,sitting,11.000000,4.000000,2.750000
1543,room,10.000000,6.000000,1.666667
1544,thinks,13.000000,6.000000,2.166667
1545,sexy,3.000000,2.000000,1.500000
1546,keeps,3.000000,1.000000,3.000000
1554,left,15.000000,8.000000,1.875000
1555,smartest,1.000000,1.000000,1.000000
1557,public,35.000000,14.000000,2.500000
1558,nervous,32.000000,16.000000,2.000000
1561,surround,2.000000,1.000000,2.000000
1562,super,9.000000,4.000000,2.250000
1563,bowl,4.000000,2.000000,2.000000
1565,#president,4.000000,1.000000,4.000000
1571,lmfao,2.000000,2.000000,1.000000
1576,curious,4.000000,3.000000,1.333333
1577,add,7.000000,2.000000,3.500000
1578,mil,9.000000,3.000000,3.000000
1579,spots,7.000000,3.000000,2.333333
1580,colleges,15.000000,7.000000,2.142857
1581,proposal,2.000000,2.000000,1.000000
1584,othr,3.000000,1.000000,3.000000
1587,tweet,13.000000,7.000000,1.857143
1591,chance,5.000000,5.000000,1.000000
1592,becoming,2.000000,2.000000,1.000000
1593,latin,2.000000,1.000000,2.000000
1596,begins,18.000000,8.000000,2.250000
1597,defense,4.000000,3.000000,1.333333
1598,record,21.000000,10.000000,2.100000
1599,credits,3.000000,1.000000,3.000000
1604,cuz,8.000000,4.000000,2.000000
1605,yesterday,1.000000,1.000000,1.000000
1606,nameless,3.000000,2.000000,1.500000
1607,faceless,2.000000,1.000000,2.000000
1608,token,3.000000,1.000000,3.000000
1609,infant,3.000000,1.000000,3.000000
1613,hes,3.000000,2.000000,1.500000
1616,remember,14.000000,10.000000,1.400000
1617,matrix,5.000000,2.000000,2.500000
1618,glitches,3.000000,1.000000,3.000000
1619,fucktards,3.000000,1.000000,3.000000
1621,sit,1.000000,1.000000,1.000000
1622,jibe,5.000000,1.000000,5.000000
1623,shows,18.000000,7.000000,2.571429
1625,reduced,1.000000,1.000000,1.000000
1626,cheap,2.000000,1.000000,2.000000
1631,training,7.000000,5.000000,1.400000
1634,speaks,5.000000,2.000000,2.500000
1637,#obamanomics,1.000000,1.000000,1.000000
1638,wage,4.000000,1.000000,4.000000
1639,sectors,4.000000,1.000000,4.000000
1641,democratic,11.000000,5.000000,2.200000
1642,mores,2.000000,1.000000,2.000000
1646,moderator,15.000000,7.000000,2.142857
1647,um,15.000000,5.000000,3.000000
1650,laid,7.000000,3.000000,2.333333
1651,high,34.000000,17.000000,2.000000
1653,annoyed,5.000000,3.000000,1.666667
1656,enjoying,3.000000,2.000000,1.500000
1657,pumpkin,3.000000,1.000000,3.000000
1658,spice,3.000000,1.000000,3.000000
1659,culvers,1.000000,1.000000,1.000000
1660,staring,3.000000,1.000000,3.000000
1661,soul,1.000000,1.000000,1.000000
1664,silent,3.000000,3.000000,1.000000
1666,honey,6.000000,2.000000,3.000000
1671,fine,13.000000,7.000000,1.857143
1675,movements,4.000000,1.000000,4.000000
1679,female,9.000000,4.000000,2.250000
1680,voter,31.000000,9.000000,3.444444
1681,numbers,4.000000,3.000000,1.333333
1682,laugh,28.000000,14.000000,2.000000
1683,cites,4.000000,1.000000,4.000000
1684,educational,12.000000,4.000000,3.000000
1685,endeavors,4.000000,1.000000,4.000000
1686,boost,9.000000,4.000000,2.250000
1687,noble,1.000000,1.000000,1.000000
1688,role,3.000000,3.000000,1.000000
1689,inception,1.000000,1.000000,1.000000
1690,supported,1.000000,1.000000,1.000000
1691,supporting,8.000000,3.000000,2.666667
1693,pipeline,14.000000,6.000000,2.333333
1694,celebrate,17.000000,16.000000,1.062500
1695,liveblog,1.000000,1.000000,1.000000
1696,zoning,2.000000,1.000000,2.000000
1697,disagree,1.000000,1.000000,1.000000
1698,decision,4.000000,3.000000,1.333333
1699,marry,2.000000,1.000000,2.000000
1700,day,13.000000,8.000000,1.625000
1701,reverse,1.000000,1.000000,1.000000
1702,met,39.000000,12.000000,3.250000
1703,barry,6.000000,4.000000,1.500000
1705,heard,20.000000,10.000000,2.000000
1706,yeah,26.000000,12.000000,2.166667
1709,scare,1.000000,1.000000,1.000000
1710,welcoming,1.000000,1.000000,1.000000
1711,offering,14.000000,5.000000,2.800000
1712,solutions,15.000000,7.000000,2.142857
1713,policies,23.000000,12.000000,1.916667
1714,later,7.000000,2.000000,3.500000
1715,went,18.000000,6.000000,3.000000
1717,botox,8.000000,2.000000,4.000000
1720,needed,2.000000,1.000000,2.000000
1722,clown,4.000000,1.000000,4.000000
1724,aha,5.000000,4.000000,1.250000
1725,phone,9.000000,5.000000,1.800000
1726,hung,1.000000,1.000000,1.000000
1727,investment,5.000000,3.000000,1.666667
1728,biggest,17.000000,7.000000,2.428571
1733,jokes,8.000000,5.000000,1.600000
1745,dan,49.000000,5.000000,9.800000
1746,berhadapan,28.000000,2.000000,14.000000
1747,untuk,28.000000,2.000000,14.000000
1748,pertama,28.000000,2.000000,14.000000
1749,kalinya,28.000000,2.000000,14.000000
1750,dalam,28.000000,2.000000,14.000000
1751,debat,45.000000,5.000000,9.000000
1752,kandidat,28.000000,2.000000,14.000000
1753,presiden,26.000000,2.000000,13.000000
1754,di,10.000000,2.000000,5.000000
1755,universitas,3.000000,1.000000,3.000000
1758,soooo,1.000000,1.000000,1.000000
1760,#xboxpoll,1.000000,1.000000,1.000000
1762,bush,25.000000,11.000000,2.272727
1767,fit,5.000000,3.000000,1.666667
1769,seconds,17.000000,8.000000,2.125000
1771,appeal,1.000000,1.000000,1.000000
1774,winner,1.000000,1.000000,1.000000
1775,p,15.000000,1.000000,15.000000
1776,wealthy,1.000000,1.000000,1.000000
1779,catch,6.000000,2.000000,3.000000
1780,phrase,26.000000,9.000000,2.888889
1784,crazy,8.000000,2.000000,4.000000
1785,increase,7.000000,2.000000,3.500000
1787,goal,4.000000,1.000000,4.000000
1794,democrats,2.000000,2.000000,1.000000
1795,worried,1.000000,1.000000,1.000000
1796,sounding,8.000000,2.000000,4.000000
1798,massachusetts,1.000000,1.000000,1.000000
1800,men,40.000000,18.000000,2.222222
1801,coloring,4.000000,1.000000,4.000000
1802,commercial,2.000000,1.000000,2.000000
1812,ears,1.000000,1.000000,1.000000
1815,healthcare,2.000000,2.000000,1.000000
1816,glad,9.000000,5.000000,1.800000
1817,correct,8.000000,4.000000,2.000000
1820,makeup,26.000000,8.000000,3.250000
1825,gone,15.000000,5.000000,3.000000
1830,tracking,1.000000,1.000000,1.000000
1831,#startups,3.000000,1.000000,3.000000
1833,yr,11.000000,3.000000,3.666667
1836,made,56.000000,23.000000,2.434783
1837,#jusgramm,2.000000,1.000000,2.000000
1838,app,2.000000,1.000000,2.000000
1839,#excited,2.000000,1.000000,2.000000
1840,#yourvoice,3.000000,1.000000,3.000000
1841,#yourvote,3.000000,1.000000,3.000000
1842,#o,4.000000,2.000000,2.000000
1843,bullshitter,2.000000,1.000000,2.000000
1844,deny,3.000000,3.000000,1.000000
1845,sweet,20.000000,13.000000,1.538462
1846,spot,6.000000,3.000000,2.000000
1849,forced,6.000000,3.000000,2.000000
1851,empathy,6.000000,3.000000,2.000000
1852,losing,3.000000,1.000000,3.000000
1854,listen,6.000000,4.000000,1.500000
1857,rule,12.000000,6.000000,2.000000
1858,drink,13.000000,8.000000,1.625000
1859,saving,5.000000,3.000000,1.666667
1860,math,45.000000,24.000000,1.875000
1861,executes,2.000000,1.000000,2.000000
1862,hostage,1.000000,1.000000,1.000000
1863,crowd,20.000000,9.000000,2.222222
1864,laughs,2.000000,1.000000,2.000000
1865,michelle's,38.000000,11.000000,3.454545
1866,questions,46.000000,21.000000,2.190476
1867,defer,1.000000,1.000000,1.000000
1868,bill,18.000000,7.000000,2.571429
1869,clinton,11.000000,3.000000,3.666667
1871,speak,22.000000,11.000000,2.000000
1873,prepared,7.000000,5.000000,1.400000
1876,hindari,15.000000,1.000000,15.000000
1877,kesalahan,15.000000,1.000000,15.000000
1878,humanize,1.000000,1.000000,1.000000
1882,television,9.000000,4.000000,2.250000
1883,priorities,3.000000,2.000000,1.500000
1884,talent,2.000000,2.000000,1.000000
1885,unemployed,39.000000,17.000000,2.294118
1888,examples,12.000000,5.000000,2.400000
1889,failures,4.000000,3.000000,1.333333
1890,pleas,1.000000,1.000000,1.000000
1892,jacket,12.000000,4.000000,3.000000
1893,immaculate,1.000000,1.000000,1.000000
1895,though,20.000000,11.000000,1.818182
1899,dj,2.000000,1.000000,2.000000
1900,robot,8.000000,4.000000,2.000000
1901,dunes,3.000000,2.000000,1.500000
1903,tl,3.000000,2.000000,1.500000
1905,respect,4.000000,3.000000,1.333333
1906,half,11.000000,6.000000,1.833333
1907,none,12.000000,2.000000,6.000000
1908,fooled,2.000000,2.000000,1.000000
1910,terrible,9.000000,6.000000,1.500000
1914,#garyjohnsonforpresident,8.000000,4.000000,2.000000
1915,trending,7.000000,4.000000,1.750000
1917,gary,35.000000,9.000000,3.888889
1918,johnson,37.000000,10.000000,3.700000
1922,bull,16.000000,6.000000,2.666667
1924,falls,5.000000,2.000000,2.500000
1925,lower,44.000000,15.000000,2.933333
1926,corp,17.000000,5.000000,3.400000
1927,#tax,16.000000,2.000000,8.000000
1928,rates,26.000000,6.000000,4.333333
1929,yrs,9.000000,4.000000,2.250000
1932,yo,7.000000,4.000000,1.750000
1933,lying,12.000000,6.000000,2.000000
1935,wearing,41.000000,22.000000,1.863636
1936,microphones,2.000000,1.000000,2.000000
1937,microphone,6.000000,2.000000,3.000000
1938,abc,2.000000,1.000000,2.000000
1939,stream,11.000000,4.000000,2.750000
1942,similar,8.000000,4.000000,2.000000
1943,shorter,9.000000,3.000000,3.000000
1944,solyndra,4.000000,1.000000,4.000000
1946,grey,7.000000,4.000000,1.750000
1951,batman,1.000000,1.000000,1.000000
1954,caught,6.000000,2.000000,3.000000
1958,humor,4.000000,1.000000,4.000000
1959,shyt,2.000000,1.000000,2.000000
1962,focused,5.000000,3.000000,1.666667
1968,passes,3.000000,2.000000,1.500000
1969,test,8.000000,4.000000,2.000000
1970,remembering,3.000000,3.000000,1.000000
1971,#immigrants,2.000000,1.000000,2.000000
1972,included,2.000000,1.000000,2.000000
1973,#imhereivote,3.000000,1.000000,3.000000
1974,graded,1.000000,1.000000,1.000000
1975,promises,5.000000,4.000000,1.250000
1976,promise,4.000000,3.000000,1.333333
1978,call,39.000000,21.000000,1.857143
1981,reminds,4.000000,1.000000,4.000000
1985,slick,7.000000,3.000000,2.333333
1988,agenda,1.000000,1.000000,1.000000
1989,creative,2.000000,1.000000,2.000000
1990,subject,5.000000,3.000000,1.666667
1991,ribs,2.000000,1.000000,2.000000
1992,folks,21.000000,10.000000,2.100000
1994,today,17.000000,9.000000,1.888889
1995,cool,7.000000,6.000000,1.166667
1996,modest,1.000000,1.000000,1.000000
1999,bat,10.000000,8.000000,1.250000
2000,anytime,5.000000,3.000000,1.666667
2003,jail,2.000000,1.000000,2.000000
2004,van,8.000000,2.000000,4.000000
2005,kissing,8.000000,2.000000,4.000000
2006,hahaha,11.000000,5.000000,2.200000
2008,hallmark,2.000000,1.000000,2.000000
2009,comienza,25.000000,3.000000,8.333333
2010,el,102.000000,19.000000,5.368421
2011,se,23.000000,8.000000,2.875000
2012,mano,12.000000,3.000000,4.000000
2015,ahora,9.000000,3.000000,3.000000
2016,debaten,11.000000,3.000000,3.666667
2017,pitiyankis,4.000000,2.000000,2.000000
2018,civilizados,4.000000,2.000000,2.000000
2019,easy,7.000000,4.000000,1.750000
2020,teleprompter,7.000000,7.000000,1.000000
2021,strategy,10.000000,4.000000,2.500000
2031,#simonforpresident,1.000000,1.000000,1.000000
2032,vice,9.000000,3.000000,3.000000
2033,dat,11.000000,2.000000,5.500000
2034,luv,1.000000,1.000000,1.000000
2035,em,17.000000,7.000000,2.428571
2038,calls,23.000000,7.000000,3.285714
2039,issues,32.000000,13.000000,2.461538
2040,line,30.000000,11.000000,2.727273
2041,advantage,2.000000,1.000000,2.000000
2044,su,30.000000,8.000000,3.750000
2047,en,54.000000,16.000000,3.375000
2048,que,30.000000,7.000000,4.285714
2051,para,21.000000,6.000000,3.500000
2055,luck,10.000000,5.000000,2.000000
2056,et,8.000000,4.000000,2.000000
2057,annnnnnnnd,1.000000,1.000000,1.000000
2058,handshake,4.000000,3.000000,1.333333
2064,books,1.000000,1.000000,1.000000
2068,af,11.000000,3.000000,3.666667
2075,okay,9.000000,6.000000,1.500000
2076,bell,3.000000,2.000000,1.500000
2079,song,20.000000,5.000000,4.000000
2080,myspace,2.000000,2.000000,1.000000
2081,shouted,6.000000,3.000000,2.000000
2083,read,1.000000,1.000000,1.000000
2087,loves,13.000000,6.000000,2.166667
2088,sweetheart,4.000000,3.000000,1.333333
2089,totes,1.000000,1.000000,1.000000
2090,perang,13.000000,1.000000,13.000000
2091,hari,13.000000,1.000000,13.000000
2092,ini,13.000000,1.000000,13.000000
2093,dimulai,13.000000,1.000000,13.000000
2094,bersiap,13.000000,1.000000,13.000000
2095,menghadapi,13.000000,1.000000,13.000000
2097,referring,4.000000,2.000000,2.000000
2104,following,9.000000,5.000000,1.800000
2105,random,8.000000,4.000000,2.000000
2106,entertaining,5.000000,3.000000,1.666667
2107,method,8.000000,2.000000,4.000000
2108,gaining,2.000000,1.000000,2.000000
2109,insight,2.000000,1.000000,2.000000
2110,hurting,7.000000,4.000000,1.750000
2111,regurgitated,3.000000,1.000000,3.000000
2113,rid,10.000000,3.000000,3.333333
2117,sir,3.000000,1.000000,3.000000
2118,buying,6.000000,1.000000,6.000000
2119,companies,6.000000,3.000000,2.000000
2121,affiliation,2.000000,1.000000,2.000000
2122,informed,11.000000,7.000000,1.571429
2125,united,23.000000,11.000000,2.090909
2130,initiative,4.000000,2.000000,2.000000
2131,benefited,6.000000,2.000000,3.000000
2134,move,25.000000,14.000000,1.785714
2135,acknowledges,4.000000,2.000000,2.000000
2136,2nd,16.000000,5.000000,3.200000
2137,sounded,7.000000,2.000000,3.500000
2138,lil,6.000000,3.000000,2.000000
2146,crappy,6.000000,2.000000,3.000000
2147,yall,16.000000,5.000000,3.200000
2148,jack,10.000000,2.000000,5.000000
2149,nicholson,10.000000,2.000000,5.000000
2150,joker,3.000000,3.000000,1.000000
2151,obozo,4.000000,1.000000,4.000000
2152,shook,13.000000,4.000000,3.250000
2153,slipping,3.000000,2.000000,1.500000
2154,qestions,1.000000,1.000000,1.000000
2155,sweetie,27.000000,12.000000,2.250000
2157,#economy,2.000000,2.000000,1.000000
2158,response,18.000000,9.000000,2.000000
2161,lowkey,9.000000,2.000000,4.500000
2162,roast,7.000000,2.000000,3.500000
2166,dance,1.000000,1.000000,1.000000
2168,constituents,1.000000,1.000000,1.000000
2169,kiss,6.000000,4.000000,1.500000
2171,future,32.000000,22.000000,1.454545
2172,jk,3.000000,2.000000,1.500000
2173,course,19.000000,11.000000,1.727273
2175,ignorance,2.000000,2.000000,1.000000
2176,wasting,1.000000,1.000000,1.000000
2180,talented,2.000000,1.000000,2.000000
2181,orators,2.000000,1.000000,2.000000
2182,showdown,1.000000,1.000000,1.000000
2184,coming,15.000000,9.000000,1.666667
2190,hearing,23.000000,13.000000,1.769231
2191,nerd,1.000000,1.000000,1.000000
2193,science,43.000000,18.000000,2.388889
