Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
s ,1.818165,50.000000,21.000000,2.380952
household carries ,1.160647,7.000000,4.000000,3.500000
debt ,1.158860,14.000000,7.000000,2.000000
favorite part ,1.785720,52.000000,19.000000,6.423077
#debates ,6.416638,435.000000,201.000000,2.164179
watching obama ,14.061869,2348.000000,968.000000,4.119643
romney smirk ,11.400489,1915.000000,674.000000,4.842496
talk ,2.134785,64.000000,38.000000,1.684211
ugh ,0.555922,8.000000,6.000000,1.333333
obama ,11.059035,2148.000000,840.000000,2.557143
wearing democratic blue tie ,9.246967,331.000000,137.000000,9.138424
romney ,11.400489,1913.000000,673.000000,2.842496
wearing republican red ,7.234991,195.000000,84.000000,6.972571
hate politics ,3.138451,40.000000,20.000000,4.000000
obama ,11.059035,2148.000000,840.000000,2.557143
asked ,1.530682,45.000000,24.000000,1.875000
respond ,1.005217,27.000000,14.000000,1.928571
romney's assertion ,4.670873,344.000000,97.000000,5.562500
president supports ,6.183430,1021.000000,442.000000,4.312073
government ,3.296603,111.000000,59.000000,1.881356
really addressed ,3.196409,141.000000,63.000000,4.250000
obama better throw us ,18.142326,2433.000000,956.000000,11.278310
handful ,0.000000,1.000000,1.000000,1.000000
expects ,0.000000,1.000000,1.000000,1.000000
american citizens ,3.566899,105.000000,35.000000,5.060606
message ,0.324378,3.000000,2.000000,1.500000
yankees ,0.571496,2.000000,2.000000,1.000000
killing ,0.768110,5.000000,2.000000,2.500000
tonight ,3.173926,162.000000,77.000000,2.103896
presidential debates ,7.738894,400.000000,162.000000,4.488525
live now watch barack obama ,28.517122,3017.000000,1161.000000,13.421635
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
first us presidential #debate ,17.157398,1086.000000,421.000000,10.072391
president obama ,16.837242,3163.000000,1279.000000,4.869216
just started digging thru ,6.661673,599.000000,227.000000,10.560965
mess ,0.940025,12.000000,7.000000,1.714286
handed ,0.358003,5.000000,3.000000,1.666667
bush ,2.622045,25.000000,11.000000,2.272727
going ,3.045736,145.000000,121.000000,1.198347
take longer ,3.354226,72.000000,44.000000,3.627907
yrs ,0.378298,9.000000,4.000000,2.250000
matter ,1.131494,11.000000,8.000000,1.375000
real nice ,5.114867,125.000000,58.000000,4.252091
nice joke romney ,16.391383,2031.000000,736.000000,6.546200
douche ,0.000000,1.000000,1.000000,1.000000
nice one ,8.311083,223.000000,125.000000,3.509826
bringing ,0.250979,2.000000,2.000000,1.000000
watching ,3.002834,200.000000,128.000000,1.562500
debate ,5.205648,624.000000,288.000000,2.166667
president obama ,16.837242,3163.000000,1279.000000,4.869216
show mitt romney ,21.907425,3574.000000,1198.000000,8.369123
people vote ,5.996582,307.000000,146.000000,3.916667
obama ,11.059035,2148.000000,840.000000,2.557143
first time ,5.194603,649.000000,264.000000,4.751990
like ,4.727564,321.000000,142.000000,2.260563
romney ,11.400489,1913.000000,673.000000,2.842496
actually answering ,4.822137,112.000000,50.000000,4.386029
question ,4.370950,188.000000,123.000000,1.528455
calling ,0.000000,1.000000,1.000000,1.000000
right now romney's opening ,15.441022,741.000000,283.000000,10.288456
stronger ,0.501184,7.000000,3.000000,2.333333
obama's ,4.994029,254.000000,95.000000,2.673684
just put ,6.369459,571.000000,218.000000,4.675000
presidential debate ,9.730215,952.000000,410.000000,4.855192
shook hands ,2.400489,56.000000,18.000000,6.321429
wonder ,0.977435,17.000000,17.000000,1.000000
first time mitt romney ,24.894483,4181.000000,1444.000000,10.787780
touched ,0.737455,7.000000,6.000000,1.166667
black person ,2.860366,57.000000,32.000000,3.458333
#debates hire ,7.692823,486.000000,227.000000,4.125717
math ,1.944175,45.000000,24.000000,1.875000
science teachers ,5.210136,136.000000,56.000000,4.836257
just improve education good ,14.544576,908.000000,381.000000,8.279539
mr ,1.393638,97.000000,53.000000,1.830189
president ,5.778207,1015.000000,439.000000,2.312073
debate introductions transformed mitt romney ,24.905528,4166.000000,1470.000000,18.202457
viable presidential candidate ,7.420917,366.000000,139.000000,7.388525
several seconds ,0.403885,19.000000,9.000000,4.125000
pres ,2.538982,60.000000,24.000000,2.500000
obama just associated romney ,26.157596,4600.000000,1714.000000,12.074639
trickle ,2.392092,64.000000,49.000000,1.306122
economics ,0.846258,5.000000,4.000000,1.250000
word ,1.012301,16.000000,6.000000,2.666667
night ,2.717794,46.000000,25.000000,1.840000
president obama ,16.837242,3163.000000,1279.000000,4.869216
gunna ,0.368780,3.000000,2.000000,1.500000
jobs ,5.665187,256.000000,122.000000,2.098361
happy anniversary ,9.951408,952.000000,383.000000,5.092370
wife ,4.854662,131.000000,91.000000,1.439560
love ,2.242613,150.000000,94.000000,1.595745
close ,0.699385,16.000000,7.000000,2.285714
eyes ,1.838304,19.000000,12.000000,1.583333
seems like jack nicholson ,8.043021,387.000000,165.000000,14.681616
dubbing mitt romney ,19.699880,3535.000000,1181.000000,9.035790
know ,3.488456,122.000000,75.000000,1.626667
want ,2.953716,101.000000,70.000000,1.442857
watch ,4.107891,187.000000,82.000000,2.280488
romney says something stupid ,19.180537,2119.000000,756.000000,10.540231
going ,3.045736,145.000000,121.000000,1.198347
hot ,1.177504,17.000000,8.000000,2.125000
trot ,0.000000,1.000000,1.000000,1.000000
c'mon now get straight ,12.234718,383.000000,186.000000,10.574612
got mins ,4.421154,95.000000,57.000000,3.092308
givin shout outs like ,7.992186,379.000000,173.000000,9.964267
ninja ,0.000000,1.000000,1.000000,1.000000
daaaang obama looks old ,15.202958,2323.000000,893.000000,13.318013
gray hair ,2.688782,57.000000,20.000000,5.833333
thing ,2.038620,68.000000,29.000000,2.344828
got ,3.621099,88.000000,52.000000,1.692308
say ,2.833909,139.000000,64.000000,2.171875
debate pray ,5.578228,627.000000,290.000000,3.666667
romney tonight ,14.574415,2075.000000,750.000000,4.946392
annnnddd ,0.000000,1.000000,1.000000,1.000000
#romneyryan2012 ,2.126606,12.000000,6.000000,2.000000
depending ,0.000000,1.000000,1.000000,1.000000
said ,3.431009,177.000000,66.000000,2.681818
may ,0.545761,17.000000,12.000000,1.416667
think ,2.013263,116.000000,72.000000,1.611111
1st time ,3.949486,250.000000,105.000000,5.004281
ever heard romney refer ,14.041673,2011.000000,715.000000,9.608210
president obama ,16.837242,3163.000000,1279.000000,4.869216
mr ,1.393638,97.000000,53.000000,1.830189
president ,5.778207,1015.000000,439.000000,2.312073
obama ,11.059035,2148.000000,840.000000,2.557143
believe ,0.790845,9.000000,9.000000,1.000000
investing ,1.085772,7.000000,4.000000,1.750000
america ,2.775834,76.000000,49.000000,1.551020
romney ,11.400489,1913.000000,673.000000,2.842496
believe ,0.790845,9.000000,9.000000,1.000000
investing ,1.085772,7.000000,4.000000,1.750000
switzerland ,0.000000,1.000000,1.000000,1.000000
cayman islands ,0.000000,4.000000,2.000000,4.000000
zing ,0.355224,8.000000,5.000000,1.600000
alright ,1.108127,8.000000,4.000000,2.000000
get ready ,9.845794,221.000000,120.000000,3.333333
empty promises ,1.427325,12.000000,7.000000,3.583333
want ,2.953716,101.000000,70.000000,1.442857
tell ,0.920237,41.000000,28.000000,1.464286
regulation happy ,4.235495,336.000000,124.000000,4.715447
states ,1.038976,37.000000,18.000000,2.055556
small business makes ,4.868658,77.000000,33.000000,7.293940
bigger part ,3.020033,59.000000,30.000000,3.923077
economy #romney ,9.299804,299.000000,131.000000,4.182456
mitt romney become ,20.109172,3537.000000,1182.000000,8.535790
president ,5.778207,1015.000000,439.000000,2.312073
moving ,0.651835,37.000000,15.000000,2.466667
ocean ,0.000000,1.000000,1.000000,1.000000
becoming ,0.250378,2.000000,2.000000,1.000000
president ,5.778207,1015.000000,439.000000,2.312073
sharks ,0.000000,1.000000,1.000000,1.000000
fishes ,0.000000,1.000000,1.000000,1.000000
mr ,1.393638,97.000000,53.000000,1.830189
president ,5.778207,1015.000000,439.000000,2.312073
ever imagine ,1.710388,82.000000,43.000000,3.591111
spend ,1.539402,38.000000,26.000000,1.461538
20th wedding anniversary ,9.463303,848.000000,335.000000,8.497743
man named mittens ,5.307025,151.000000,70.000000,7.416667
#debate2012 ,3.830563,25.000000,9.000000,2.777778
#2012debate ,0.815843,7.000000,4.000000,1.750000
jim lehrer trending ,4.014001,56.000000,23.000000,6.894444
us ,5.055153,204.000000,79.000000,2.582278
#debates seems ,8.967606,481.000000,220.000000,4.585232
common hashtag ,1.324468,15.000000,6.000000,4.750000
feed ,0.430653,8.000000,2.000000,4.000000
mitt romney sounds like ,25.774320,3885.000000,1334.000000,10.963020
name ,1.335629,24.000000,12.000000,2.000000
fat politician ,1.997307,14.000000,6.000000,4.666666
beer belly ,0.478882,9.000000,5.000000,3.750000
getting ,2.572127,37.000000,21.000000,1.761905
twitter ,2.624412,34.000000,15.000000,2.266667
opinions ,1.377896,10.000000,6.000000,1.666667
presidential debate ,9.730215,952.000000,410.000000,4.855192
going ,3.045736,145.000000,121.000000,1.198347
make ,4.539484,103.000000,55.000000,1.872727
mad ,0.550971,8.000000,4.000000,2.000000
ok ,1.546702,30.000000,19.000000,1.578947
even started ,3.555220,105.000000,51.000000,4.115132
already ,3.205308,81.000000,34.000000,2.382353
favorite #debates tweeter ,7.149592,465.000000,208.000000,9.664179
mitt top ,10.032018,1676.000000,547.000000,4.618294
anniversary opening ,8.303599,702.000000,291.000000,5.086600
want ,2.953716,101.000000,70.000000,1.442857
tell ann ,1.950231,49.000000,33.000000,3.064286
next year ,4.256527,108.000000,52.000000,4.153846
debating ,1.259375,13.000000,6.000000,2.166667
#romney just saying ,12.337480,852.000000,332.000000,7.298897
think ,2.013263,116.000000,72.000000,1.611111
people want ,6.671787,333.000000,166.000000,3.859524
hear ,2.161894,42.000000,26.000000,1.615385
saying ,2.118450,78.000000,37.000000,2.108108
month ,0.576706,6.000000,3.000000,2.000000
mitt romney durante debate obama pendejo ,36.267284,6319.000000,2311.000000,21.259600
mujeres ,1.000000,2.000000,2.000000,1.000000
si ,0.942274,32.000000,7.000000,4.571429
mujeres ,1.000000,2.000000,2.000000,1.000000
amrica ,0.991123,6.000000,3.000000,2.000000
amrica ,0.991123,6.000000,3.000000,2.000000
romney's flag pin ,8.819855,570.000000,158.000000,10.955357
bigger ,1.967267,34.000000,17.000000,2.000000
obama's ,4.994029,254.000000,95.000000,2.673684
debate ,5.205648,624.000000,288.000000,2.166667
friends ,1.164272,10.000000,4.000000,2.500000
winner ,0.000000,1.000000,1.000000,1.000000
planned ,0.376597,6.000000,3.000000,2.000000
wed michelle obama years ,17.800399,2426.000000,973.000000,10.477259
president ,5.778207,1015.000000,439.000000,2.312073
consulted ,0.000000,1.000000,1.000000,1.000000
first ,3.079842,489.000000,191.000000,2.560209
gone better ,2.507264,92.000000,41.000000,5.138889
mitt romney mr ,21.093518,3629.000000,1233.000000,7.865979
president ,5.778207,1015.000000,439.000000,2.312073
congratulations ,0.600952,10.000000,5.000000,2.000000
anniversary ,5.715913,618.000000,260.000000,2.376923
sure ,4.121664,103.000000,63.000000,1.634921
hoping ,0.969150,14.000000,8.000000,1.750000
spend ,1.539402,38.000000,26.000000,1.461538
president obama ,16.837242,3163.000000,1279.000000,4.869216
cute ,1.363919,19.000000,14.000000,1.357143
wishing michelle ,6.142314,265.000000,117.000000,4.274692
happy anniversary ,9.951408,952.000000,383.000000,5.092370
pretty sure romney just repeated ,21.260900,2602.000000,953.000000,15.027417
potus said ,5.229057,218.000000,81.000000,5.415151
create jobs ,7.427660,305.000000,145.000000,4.228796
super original ,1.286729,16.000000,7.000000,4.583333
government needs ,6.094560,139.000000,73.000000,3.881356
stay ,0.680553,11.000000,6.000000,1.833333
education system price fixing ,7.022812,225.000000,101.000000,10.588299
brainwashing ,0.000000,1.000000,1.000000,1.000000
education make ,9.277220,254.000000,126.000000,3.999488
sure ,4.121664,103.000000,63.000000,1.634921
romantic place ,4.944081,149.000000,73.000000,4.081203
anniversary ,5.715913,618.000000,260.000000,2.376923
mitt romney kills ,19.699880,3535.000000,1181.000000,9.035790
omg ,0.525997,20.000000,9.000000,2.222222
little bit ,2.731534,54.000000,27.000000,4.050000
keynesian #economics ,0.000000,4.000000,2.000000,4.000000
help ,2.693932,72.000000,55.000000,1.309091
make sense ,5.877367,115.000000,62.000000,3.587013
president obama please answer ,22.401720,3379.000000,1391.000000,9.022730
governor romney said ,15.463782,2143.000000,760.000000,8.048124
trickling ,0.000000,1.000000,1.000000,1.000000
effect ignores questions ,2.207518,58.000000,25.000000,8.190476
possible ,0.322443,7.000000,5.000000,1.400000
romney ,11.400489,1913.000000,673.000000,2.842496
keep ,2.880098,181.000000,63.000000,2.873016
big ass head ,5.787327,129.000000,49.000000,8.209691
#obama ,1.565463,327.000000,142.000000,2.302817
speaking ,1.454312,33.000000,16.000000,2.062500
romney ,11.400489,1913.000000,673.000000,2.842496
president obama shook hands ,19.237731,3219.000000,1297.000000,11.190645
thinking ,0.260936,9.000000,7.000000,1.285714
race ,3.158123,59.000000,32.000000,1.843750
top obama ed plans ,16.426889,2271.000000,908.000000,9.262143
similar ,0.544355,8.000000,4.000000,2.000000
jeb ,0.000000,1.000000,1.000000,1.000000
bush's policies ,2.881718,38.000000,17.000000,4.916667
gov ,1.169545,26.000000,16.000000,1.625000
fl ,0.000000,1.000000,1.000000,1.000000
aww president obama ,17.299727,3180.000000,1287.000000,6.994216
wifey ,0.000000,1.000000,1.000000,1.000000
shout ,1.975979,46.000000,27.000000,1.703704
debate ,5.205648,624.000000,288.000000,2.166667
anniversary ,5.715913,618.000000,260.000000,2.376923
follow ,0.498022,10.000000,8.000000,1.250000
wanna get anything ,9.906450,281.000000,133.000000,7.208333
substance ,0.591108,2.000000,2.000000,1.000000
debates ,3.214327,72.000000,40.000000,1.800000
1st ,1.834725,90.000000,32.000000,2.812500
going ,3.045736,145.000000,121.000000,1.198347
really call ,5.843405,174.000000,81.000000,4.107143
governor romney ,12.032773,1966.000000,694.000000,5.366306
mean ,1.404307,18.000000,9.000000,2.000000
romney ,11.400489,1913.000000,673.000000,2.842496
trying ,1.441213,27.000000,18.000000,1.500000
humanize ,0.000000,1.000000,1.000000,1.000000
baby lover ,1.825472,26.000000,11.000000,4.055556
first minute ,4.441588,514.000000,201.000000,5.060209
course mitt romey ,9.994376,1641.000000,519.000000,7.920567
make ,4.539484,103.000000,55.000000,1.872727
joke ,2.912943,72.000000,36.000000,2.000000
#vftcdebate uh ,0.220351,7.000000,4.000000,3.500000
corporate tax rates ,7.239613,185.000000,55.000000,10.764957
high ,1.279612,34.000000,17.000000,2.000000
pay ,1.366774,20.000000,7.000000,2.857143
#potus #romney ,7.794311,246.000000,100.000000,3.915789
get red ink ,9.593886,293.000000,140.000000,7.330426
answer ,2.676322,123.000000,75.000000,1.640000
tweeting ,1.357472,31.000000,16.000000,1.937500
#presidentialdebate ,1.617510,100.000000,63.000000,1.587302
think obama ,13.072298,2264.000000,912.000000,4.168254
full ,1.581610,22.000000,10.000000,2.200000
shit ,2.513692,70.000000,30.000000,2.333333
past years prove ,4.347477,109.000000,69.000000,5.620211
jim ,1.897877,22.000000,9.000000,2.444444
voice indicates ,1.180392,27.000000,12.000000,4.272727
presidential debate moderator ,10.086558,967.000000,417.000000,6.998049
eyes indicate ,2.162797,22.000000,14.000000,3.083333
keymaster ,0.000000,1.000000,1.000000,1.000000
gozer ,0.000000,1.000000,1.000000,1.000000
prez wants ,3.016385,102.000000,54.000000,3.333333
boost energy production ,3.541730,56.000000,22.000000,7.465385
cancels keystone pipeline ,1.451413,30.000000,12.000000,7.933333
hope mitt throws ,11.103276,1682.000000,538.000000,7.229008
bs flag ,3.619639,132.000000,40.000000,5.666667
term double ,1.623679,31.000000,15.000000,4.444444
used ,1.767428,33.000000,14.000000,2.357143
political conversations ,2.611197,42.000000,16.000000,4.714286
obama ,11.059035,2148.000000,840.000000,2.557143
just ,3.698072,535.000000,200.000000,2.675000
men commercial ,1.801234,42.000000,19.000000,4.222222
second ,0.618953,18.000000,7.000000,2.571429
obama's plan tuition low ,14.942064,660.000000,243.000000,10.966037
number ,0.983244,24.000000,11.000000,2.181818
college graduates ,2.671905,44.000000,17.000000,4.625000
jobs high ,6.944799,290.000000,139.000000,4.098361
city ,1.043565,14.000000,6.000000,2.333333
utd ,0.000000,1.000000,1.000000,1.000000
red tie ,7.503866,287.000000,116.000000,4.906340
blue tie ,7.272339,279.000000,110.000000,5.074788
obama romney ,22.459524,4061.000000,1513.000000,5.399639
agree ,1.038914,38.000000,26.000000,1.461538
corporate tax rate ,8.159441,211.000000,66.000000,9.490448
economic patriotism ,6.513880,192.000000,58.000000,6.588384
new divisive slogan ,3.144919,146.000000,46.000000,9.181818
now success ,5.805793,188.000000,90.000000,3.616279
unpatriotic ,0.787355,2.000000,2.000000,1.000000
romney says ,14.170002,2031.000000,720.000000,5.353134
debate provides obama ,16.264683,2775.000000,1129.000000,7.723810
romantic wedding anniversary ever ,10.347662,843.000000,351.000000,9.945269
niceee ,0.000000,1.000000,1.000000,1.000000
obama makes ,13.855728,2197.000000,862.000000,4.784416
strong point ,3.715712,81.000000,41.000000,4.488889
education system needs improvement ,10.300981,256.000000,115.000000,9.838299
keep tuition loan ,6.320173,338.000000,114.000000,8.954649
wonder ,0.977435,17.000000,17.000000,1.000000
say ,2.833909,139.000000,64.000000,2.171875
shake hands ,3.251347,85.000000,28.000000,6.071429
need ,1.540008,46.000000,38.000000,1.210526
math ,1.944175,45.000000,24.000000,1.875000
science teachers ,5.210136,136.000000,56.000000,4.836257
hard ,0.783095,6.000000,5.000000,1.200000
hand ,0.813172,32.000000,12.000000,2.666667
fs ,0.000000,1.000000,1.000000,1.000000
barack's #debates makeup beat ,9.891980,482.000000,217.000000,11.580846
face ,0.939965,14.000000,8.000000,1.750000
nc45 makeupforever ,0.000000,8.000000,4.000000,4.000000
mitt used browning oil ,11.307293,1679.000000,531.000000,11.925437
womp ,0.522808,4.000000,4.000000,1.000000
nervous ,0.936142,32.000000,16.000000,2.000000
competent beginning ,0.784064,9.000000,7.000000,3.166667
obama ,11.059035,2148.000000,840.000000,2.557143
struck ,0.782061,3.000000,3.000000,1.000000
visuals ,0.464047,2.000000,2.000000,1.000000
romney just looks like ,22.910549,2919.000000,1061.000000,11.038929
classic president ,6.304135,1021.000000,442.000000,4.312073
debate time ,7.320409,784.000000,361.000000,4.358448
president barack obama ,21.487228,3481.000000,1373.000000,8.252195
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
domestic policy ,3.988183,103.000000,33.000000,6.444444
informed people ,5.574954,243.000000,103.000000,3.988096
hoping ,0.969150,14.000000,8.000000,1.750000
spectacular ,0.000000,1.000000,1.000000,1.000000
ready ,3.410135,33.000000,24.000000,1.375000
first #debate ,7.577678,554.000000,220.000000,4.801588
#obama ,1.565463,327.000000,142.000000,2.302817
think mitt romney ,21.713143,3648.000000,1252.000000,7.646901
obama ,11.059035,2148.000000,840.000000,2.557143
good things ,5.084303,223.000000,104.000000,4.106349
neckties ,0.000000,1.000000,1.000000,1.000000
candidates way ,5.982867,177.000000,93.000000,3.839535
predictable ,0.000000,1.000000,1.000000,1.000000
boring blue ,3.861856,106.000000,45.000000,4.040541
exactly president obama ,18.097060,3183.000000,1289.000000,6.869216
need ,1.540008,46.000000,38.000000,1.210526
first ,3.079842,489.000000,191.000000,2.560209
fix education ,5.132248,159.000000,77.000000,3.460094
hunkered ,0.000000,1.000000,1.000000,1.000000
watch ,4.107891,187.000000,82.000000,2.280488
us presidential debate ,14.785368,1156.000000,489.000000,7.437470
lets see ,5.313994,199.000000,85.000000,5.284153
talk ,2.134785,64.000000,38.000000,1.684211
real issues ,4.559443,111.000000,44.000000,5.009925
whoa ,0.443993,2.000000,2.000000,1.000000
think ,2.013263,116.000000,72.000000,1.611111
first time romney said anything ,21.950804,2793.000000,1027.000000,12.526304
supporting education ,5.326662,159.000000,74.000000,4.793428
gonna pay ,3.106898,74.000000,35.000000,4.785714
live president obama discusses ,21.482708,3395.000000,1349.000000,12.499417
specific plans ,4.719913,101.000000,46.000000,4.375238
keep us moving ,8.587086,422.000000,157.000000,7.921961
first debate ,8.285490,1113.000000,479.000000,4.726876
telling ,1.623625,37.000000,15.000000,2.466667
president obama ,16.837242,3163.000000,1279.000000,4.869216
detail ,0.000000,1.000000,1.000000,1.000000
done ,2.300540,28.000000,21.000000,1.333333
create jobs ,7.427660,305.000000,145.000000,4.228796
american people ,7.002428,333.000000,129.000000,5.477273
mitt romney looks like ,27.511868,4003.000000,1368.000000,11.557223
duck philips guy ,1.845420,26.000000,13.000000,7.818182
mad men ,2.352205,48.000000,22.000000,4.222222
barack obama ,15.709021,2466.000000,934.000000,5.940122
know ,3.488456,122.000000,75.000000,1.626667
got ,3.621099,88.000000,52.000000,1.692308
lot ,1.561697,20.000000,19.000000,1.052632
work ,2.381894,48.000000,34.000000,1.411765
#obama ,1.565463,327.000000,142.000000,2.302817
really good ,6.972351,331.000000,150.000000,4.427778
saying ,2.118450,78.000000,37.000000,2.108108
lot ,1.561697,20.000000,19.000000,1.052632
really saying anything ,6.923105,267.000000,121.000000,6.608108
agree ,1.038914,38.000000,26.000000,1.461538
obama ,11.059035,2148.000000,840.000000,2.557143
ya gotta start ,4.525987,134.000000,61.000000,7.004762
route ,0.518152,10.000000,4.000000,2.500000
crosses fingers please allow romney ,15.688929,2037.000000,721.000000,15.356010
continue ,0.318646,4.000000,2.000000,2.000000
make ,4.539484,103.000000,55.000000,1.872727
look like ,7.418375,414.000000,189.000000,4.239286
fool ,0.360940,4.000000,2.000000,2.000000
agree w romneys policies ,8.821702,154.000000,65.000000,10.042978
decent intro ,1.662707,13.000000,6.000000,4.333334
real man addresses ,5.770583,190.000000,85.000000,8.048387
wife ,4.854662,131.000000,91.000000,1.439560
front ,2.212923,14.000000,14.000000,1.000000
nation ,0.224293,3.000000,3.000000,1.000000
obama ,11.059035,2148.000000,840.000000,2.557143
got ,3.621099,88.000000,52.000000,1.692308
improve ,2.016369,26.000000,20.000000,1.300000
#education system ,2.303643,72.000000,29.000000,5.128205
make sure ,8.661148,206.000000,118.000000,3.507648
keep tuition low ,9.114644,482.000000,159.000000,9.146138
romney's point plan ,10.661707,515.000000,184.000000,7.470620
create jobs ,7.427660,305.000000,145.000000,4.228796
increase take home pay ,6.533354,133.000000,71.000000,9.879787
make everyone happy ,11.005416,477.000000,197.000000,6.693437
world peace ,1.294140,18.000000,12.000000,3.454545
obama wants ,13.130175,2238.000000,885.000000,4.557143
keep tuition low ,9.114644,482.000000,159.000000,9.146138
past ,1.010805,23.000000,13.000000,1.769231
years ,2.982254,74.000000,51.000000,1.450980
risen ,0.204853,2.000000,2.000000,1.000000
office ,1.099370,17.000000,8.000000,2.125000
really ,2.879952,135.000000,60.000000,2.250000
seeing ,2.197860,17.000000,10.000000,1.700000
biased uneducated opinions ,1.942800,19.000000,10.000000,6.666667
obama ,11.059035,2148.000000,840.000000,2.557143
president ,5.778207,1015.000000,439.000000,2.312073
logging ,0.000000,1.000000,1.000000,1.000000
early goodnight ,0.000000,4.000000,2.000000,4.000000
please watch ,6.996047,280.000000,119.000000,4.794002
#presidentialdebate ,1.617510,100.000000,63.000000,1.587302
educated ,0.405934,6.000000,4.000000,1.500000
actually voting ,4.709921,99.000000,50.000000,3.573529
form ,0.998267,7.000000,5.000000,1.400000
opinion ,0.382461,12.000000,5.000000,2.400000
good ,4.092399,196.000000,90.000000,2.177778
see ,3.819550,119.000000,61.000000,1.950820
candidates used just ,9.483747,660.000000,257.000000,7.171678
men gel touch ,3.139918,70.000000,33.000000,7.150793
grey ,0.340415,7.000000,4.000000,1.750000
heading ,0.000000,1.000000,1.000000,1.000000
debate ,5.205648,624.000000,288.000000,2.166667
romney tells story ,13.825147,1977.000000,700.000000,7.554261
dayton ,2.511376,30.000000,15.000000,2.000000
ohio ,1.487870,21.000000,12.000000,1.750000
woman ,3.146241,94.000000,45.000000,2.088889
struggle ,0.000000,1.000000,1.000000,1.000000
find jobs ,6.383714,275.000000,131.000000,4.209472
mitt romney like akira subbed ,24.427444,3863.000000,1324.000000,18.296353
streamline dubbed ,1.000000,6.000000,3.000000,4.000000
pioneer dubbed ,1.000000,6.000000,3.000000,4.000000
late ,0.740408,4.000000,4.000000,1.000000
get ,6.435659,188.000000,96.000000,1.958333
question ,4.370950,188.000000,123.000000,1.528455
pool ,0.352751,7.000000,3.000000,2.333333
#debates nervous sounding obama sets ,19.571734,2631.000000,1061.000000,14.721322
clients ,0.000000,1.000000,1.000000,1.000000
major sponsors ,2.160794,31.000000,13.000000,4.416667
presidential debate ,9.730215,952.000000,410.000000,4.855192
dwight caron dumler ,0.000000,9.000000,3.000000,9.000000
stage #debates ,7.328363,445.000000,209.000000,3.414179
barack obama president obama ,21.487228,3481.000000,1373.000000,8.252195
last months ,4.241206,106.000000,48.000000,4.254083
weve seen million jobs ,11.257328,488.000000,196.000000,11.555733
private sector created ,4.414785,129.000000,46.000000,8.452381
romney ,11.400489,1913.000000,673.000000,2.842496
ass whippin ,3.076380,59.000000,23.000000,4.619048
bill ,1.072962,18.000000,7.000000,2.571429
due tonight ,4.017972,172.000000,82.000000,4.103896
go #obama ,4.250510,466.000000,209.000000,4.377444
vote ,2.278511,75.000000,50.000000,1.500000
vote ,2.278511,75.000000,50.000000,1.500000
#debates go obama ,20.160720,2722.000000,1108.000000,6.795949
blue tie ,7.272339,279.000000,110.000000,5.074788
red tie ,7.503866,287.000000,116.000000,4.906340
much ,1.690831,48.000000,26.000000,1.846154
america ,2.775834,76.000000,49.000000,1.551020
debate makes ,8.002341,673.000000,310.000000,4.393940
realize ,0.596270,8.000000,5.000000,1.600000
unemployment ,1.555511,24.000000,11.000000,2.181818
young peers ,0.875064,28.000000,12.000000,4.363636
norm ,0.000000,1.000000,1.000000,1.000000
agree ,1.038914,38.000000,26.000000,1.461538
corporate tax rate ,8.159441,211.000000,66.000000,9.490448
high ,1.279612,34.000000,17.000000,2.000000
lower ,1.727834,44.000000,15.000000,2.933333
ram ,0.000000,1.000000,1.000000,1.000000
throats ,0.000000,1.000000,1.000000,1.000000
make ,4.539484,103.000000,55.000000,1.872727
million americans ,3.645381,126.000000,43.000000,5.335714
remembering ,0.295167,3.000000,3.000000,1.000000
presidential debates ,7.738894,400.000000,162.000000,4.488525
epic battles ,0.000000,4.000000,2.000000,4.000000
dry policy discussions ,2.821092,78.000000,26.000000,9.000000
going ,3.045736,145.000000,121.000000,1.198347
course ,1.694985,19.000000,11.000000,1.727273
obama dodging ,11.502032,2154.000000,843.000000,4.557143
first question ,7.450792,677.000000,314.000000,4.088664
president looks ,8.862631,1165.000000,485.000000,5.572943
nervous ,0.936142,32.000000,16.000000,2.000000
take ,3.354226,70.000000,43.000000,1.627907
mitt ,8.299391,1619.000000,507.000000,3.193294
just caught ,4.200918,541.000000,202.000000,5.675000
whole red tie ,8.950336,304.000000,124.000000,7.031340
blue tie ,7.272339,279.000000,110.000000,5.074788
spending ,1.250281,36.000000,20.000000,1.800000
anniversary ,5.715913,618.000000,260.000000,2.376923
mitt romney spending ,20.950161,3568.000000,1200.000000,7.835790
anniversary ,5.715913,618.000000,260.000000,2.376923
mitt's money ,3.345529,53.000000,30.000000,3.950000
#jeremiahwright married #obama ,2.220183,346.000000,154.000000,6.757362
michelle years ,6.741364,274.000000,132.000000,3.920116
today ,0.848262,17.000000,9.000000,1.888889
think #obama ,3.578726,443.000000,214.000000,3.913928
give ,2.104049,49.000000,26.000000,1.884615
shout ou ,1.975979,48.000000,28.000000,3.703704
just clear something ,9.747722,621.000000,237.000000,7.062097
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
go ,2.685047,139.000000,67.000000,2.074627
hell ,1.501815,26.000000,13.000000,2.000000
sexist ass ,3.076380,57.000000,22.000000,4.619048
