text,retweetCount,tweet_id,MONTH,DAY,HOUR,MINUTE,isRetweeted,enteredAsRetweet,retweet_id,created_at
 Mitt Romney looks uncomfortable being this close to a black man --  ask him about planet Kolab --  magic underwear --  and the skin curse #debate ,0,253679555171209216,10,04,11,14,0,0,0,2012-10-04 11:14:53
 #debates Romney plan in summary: everything Obama's  programs offer but for free! ,1,253679650142822400,10,04,11,15,0,1,0,2012-10-04 11:15:16
 So offensive to me when Obama says "freedom" #tcot @theblaze.  Government control enhances freedom...ahhhhhh pillow needed @glennbeck ,0,253679731231305730,10,04,11,15,0,0,0,2012-10-04 11:15:35
 The only thing Mitt is concrete about is to keep the carried interest loophole for billionaires so he can keep paying 13%. #debates ,5,253679717729828865,10,04,11,15,0,1,0,2012-10-04 11:15:32
 Stepping on people's words must be a MASSA2SHITS thing.  My husband does it also.  Sorry honey.  #debates  #MITT ,0,253679596371861504,10,04,11,15,0,0,0,2012-10-04 11:15:03
 RT @J_SoDeri: This is a great debate between President Obama  & Romney. S/O to the host for keeping it focused on the issues. ,1,253679134889369600,10,04,11,13,1,0,253676434806173696,2012-10-04 11:13:13
 Really dont care that much about politics... #PresidentialDebate ,0,253679457418768384,10,04,11,14,0,1,0,2012-10-04 11:14:30
 Mitt Romney never answer the questions directly ,1,253679029599739904,10,04,11,12,1,0,253678280698368001,2012-10-04 11:12:48
 “@Really_Rashad: That's funny. I just read a tweet talking about Kanye coming on stage interrupting Romney! Rofl #dead #debates”<--Lol! ,1,253679326871040000,10,04,11,13,0,1,0,2012-10-04 11:13:59
 Having my kids choose which candidate they like by tie choices.  #debates ,0,253679345233690624,10,04,11,14,0,0,0,2012-10-04 11:14:03
 Even buzzfeed is watching @CNN! #PMTDebate  RT @BuzzFeed: And then Obama was like...Jenga? #debates http://t.co/WGnR03ih ,1,253679557134127105,10,04,11,14,0,1,0,2012-10-04 11:14:54
 RT @jack_welch: HOW can anyone vote for Obama after this performance..he has demonstrated his incompetence #debates ,0,253679865457434625,10,04,11,16,0,0,0,2012-10-04 11:16:07
 Obama isn't a bad president ! It's going to take more than 4 years to fix what past presidents did wrong .. Duh !! ,18,253679448879136768,10,04,11,14,0,1,0,2012-10-04 11:14:28
 Mitt Romney <<<<<<<Barack Obama ,0,253679447113342978,10,04,11,14,0,1,0,2012-10-04 11:14:27
 NEXT Jim Lehrer asks #romney "Do you believe --  as most Mormons do --  that the Garden of --  Eden is in Kansas City --  MO? #iwannaknow #debate2012 ,0,253679647429128193,10,04,11,15,0,0,0,2012-10-04 11:15:15
 Big bird tonight's big winner - #SaveBigBird is now trending world wide  #debates ,97,253678874628608003,10,04,11,12,1,0,253678435401089024,2012-10-04 11:12:11
 Most common word spoken by President Obama tonight = uhhhh #not real smooth ,0,253679710373036032,10,04,11,15,0,0,0,2012-10-04 11:15:30
 Obama comparing himself to Abe Lincoln is appalling #Debate2012 #DenverDebate ,0,253679861145694208,10,04,11,16,0,0,0,2012-10-04 11:16:06
 RT @moshekasher: Big Bird all like "Muthafucka keep my name out yo mouth" #debates2012 #debates #debate #debate2012 ,65,253679587219877891,10,04,11,15,1,0,253672173003223041,2012-10-04 11:15:01
 T-t-t-t- today junior! #obama ,0,253679651191418880,10,04,11,15,0,0,0,2012-10-04 11:15:16
 Grow some Balls Jim!!!! #debates ,1,253678828508041216,10,04,11,12,1,0,253678685725528064,2012-10-04 11:12:00
 Romney double talking is flipping hilarious #Obama2012 ,0,253679546514149376,10,04,11,14,0,0,0,2012-10-04 11:14:51
 If Mitt Romney wins the election --  I volunteer as tribute for the Hunger Games. ,13,253679518995324928,10,04,11,14,0,1,0,2012-10-04 11:14:45
 crystal clear RT @ashlee_strong: The contrast couldn't be clearer tonight. One man has answers --  one has excuses. #debates ,4,253679598154444801,10,04,11,15,0,1,0,2012-10-04 11:15:03
 @msheehy45 and you want Mitt Romney who is a complete fail? ,0,253679331799347200,10,04,11,14,0,0,0,2012-10-04 11:14:00
 RT @mdbranch: Obama to young people --  "The Government knows best" Romney to young people --  "You're smart enough to choose." #DenverDebate  ... ,759,253679194024837122,10,04,11,13,1,0,253673162766684161,2012-10-04 11:13:27
 Everyone in my timeline hating on #Romney . I actually feel him . #ufeelme !? #heart vs. #mind ,0,253679609722322944,10,04,11,15,0,0,0,2012-10-04 11:15:06
 Low key we rich... I vote #Republican ,0,253680209071575040,10,04,11,17,0,0,0,2012-10-04 11:17:29
 Romney: Happiness as one chooses…. Unless you are black --  latino --  gay --  or a woman. And Poor. #Debates ,0,253680129413365760,10,04,11,17,0,0,0,2012-10-04 11:17:10
 Romney just brought up the Constitution.  First time Obama's heard the word since high school.  #tcot ,2,253680049641906176,10,04,11,16,0,1,0,2012-10-04 11:16:51
 You guys act like Mitt Romney wants to destroy this country or something --  just because you don't agree doesn't mean his intentions are bad. ,0,253679064223727619,10,04,11,12,0,0,0,2012-10-04 11:12:56
 Please bring up the women's issues! #debates Since most 60 yo men seem to know what's best for us! I wanna hear it. #BackPeddleThatOne ,16,253679006057103363,10,04,11,12,0,1,0,2012-10-04 11:12:42
 Word to #BigBird ! #Debate #Obama2012 ,0,253679253760143360,10,04,11,13,0,1,0,2012-10-04 11:13:41
 At en som Mitt Romney engang greier å bli president kandidat er ufattelig! Hvis han blir president --  må jeg nesten flytte. ,0,253679217068363779,10,04,11,13,0,1,0,2012-10-04 11:13:33
 Im not #TeamObama because of his skin color --  I'm #TeamObama because he wants to help US Romney only cares bout his money.! ,4,253678981537214464,10,04,11,12,0,1,0,2012-10-04 11:12:36
 Yo i’m saying this again.. Mitt Romney likes err’thing obama likes --  just vote for him then.. Ti wii ,0,253680037256126464,10,04,11,16,0,0,0,2012-10-04 11:16:48
 @novelpolitics @thefix He may be writing "I don't like Romney" or "Somebody help me". #RomneyRyan2012 ,0,253680066289090560,10,04,11,16,0,0,0,2012-10-04 11:16:55
 "I had 5 seconds before you interrupted me. Bitch." - President Obama ,2,253678855716474880,10,04,11,12,0,1,0,2012-10-04 11:12:06
 "president obama your five seconds is up." what a fucking boss ,0,253679147841376256,10,04,11,13,0,0,0,2012-10-04 11:13:16
 Romney just got called on the entire debate. #DenverDebate ,0,253679059895214080,10,04,11,12,0,0,0,2012-10-04 11:12:55
 @BarackObama #newplay #nativeamericans #Obama2012 #orange #hope ,0,253678908522770432,10,04,11,12,0,0,0,2012-10-04 11:12:19
 About 80% of Americans have wanted single payer healthcare for last several decades.#debates ,0,253679215071875072,10,04,11,13,0,0,0,2012-10-04 11:13:32
 what if the day of the elections theyre all like "your new president is not obama not romney but louis tomlinson" america would turn pink ,12,253679159631548416,10,04,11,13,1,0,253678810736766976,2012-10-04 11:13:19
 I bet Mitt Romney was the kid in class that reminded your teacher that you had homework last night ,0,253679886416375809,10,04,11,16,0,0,0,2012-10-04 11:16:12
 I do no like Mitt Romney. ,0,253679894507188225,10,04,11,16,0,0,0,2012-10-04 11:16:14
 in all seriousness neither romney or obama will make a competent president ,0,253680196736131074,10,04,11,17,0,0,0,2012-10-04 11:17:26
 15 minutes left and President Obama needs to get off the high road and land a punch. ,0,253680094588067841,10,04,11,17,0,0,0,2012-10-04 11:17:02
 mitt romney shut yo lying ass up !!!!! ,0,253678891917520896,10,04,11,12,0,0,0,2012-10-04 11:12:15
 if you support Mitt "douche" Romney --  we can't be friends ,0,253679995753476096,10,04,11,16,0,0,0,2012-10-04 11:16:38
 Not a big fan of politics. Not a democratic or republican --  but Mitt Romney is a douche and I want to punch his face. #SorryNotSorry ,0,253678955092131840,10,04,11,12,0,0,0,2012-10-04 11:12:30
 Obama Got Teenagers Watching An Actual Presidential Debate .. do you understand that he is The First President To Ever Do That ? ,0,253680234342273025,10,04,11,17,0,0,0,2012-10-04 11:17:35
 "We need to move on" "No actually I need to respond". meow #PresidentialDebate ,0,253678862884556802,10,04,11,12,0,0,0,2012-10-04 11:12:08
 "idk… just make up a number!" #debates ,0,253678963682066432,10,04,11,12,0,0,0,2012-10-04 11:12:32
 Justin Bieber >>> #Romney  #Ehhh ,4,253680261609451520,10,04,11,17,0,1,0,2012-10-04 11:17:42
 Mitt Romney idea of debate often seems like dodge question i don't like or keep repeating myself...hmmmm ,0,253678938520449025,10,04,11,12,0,0,0,2012-10-04 11:12:26
 Mitt Romney <<<< fuck that racist old fart. ,13,253680107456172034,10,04,11,17,0,1,0,2012-10-04 11:17:05
 Gov. #Romney you are rude/lack of respect for the moderator. #Debate #Obama2012 #NBCPolitics ,1,253679086138949632,10,04,11,13,0,1,0,2012-10-04 11:13:01
 @fnltbl #mitt is making the moderator his bitch! ,0,253679026466603009,10,04,11,12,0,0,0,2012-10-04 11:12:47
 #TeamObama ,0,253679952803803137,10,04,11,16,0,0,0,2012-10-04 11:16:28
 "I have deemed myself a coward and begun to despise myself." John Wilkes Booth --  Civil War Thug. #Debates #debate2012 @EducationNation ,0,253680090842533890,10,04,11,17,0,0,0,2012-10-04 11:17:01
 Lol RT @adfindley2k1: @Angelo_Taylor someone threw a tomato at Mitt Romney ,0,253678849982873600,10,04,11,12,0,0,0,2012-10-04 11:12:05
 @Femmedev Thank God @MittRomney hasnt shut up because the other guy has no idea what he is saying #LiberalHack #Tcot #TeaParty ,0,253680280286687232,10,04,11,17,0,0,0,2012-10-04 11:17:46
 If you're voting Mitt Romney you are either A)drunk B)fucked up C)40+ years old or D)any combination of the 3 #gobama ,0,253679936739614720,10,04,11,16,0,0,0,2012-10-04 11:16:24
 #TEAMOBAMA (= ,0,253679135447195648,10,04,11,13,0,0,0,2012-10-04 11:13:13
 Just now tuning into the #debates. Had to get booze first. ,1,253678993746837504,10,04,11,12,0,1,0,2012-10-04 11:12:39
 i love teachers and schools --  but let me talk about the military and god for a minute #debates ,0,253680033028251648,10,04,11,16,0,0,0,2012-10-04 11:16:47
 so many debate tweets... RT if you think ARMIN should be president #debates #ASOT600 @arminvanbuuren @asotlive ,0,253679990942605312,10,04,11,16,0,0,0,2012-10-04 11:16:37
 Lehrer: Please go to commercial so you can blow in Romney's eyes. Folks are going to start thinking he's flirting in a minute #denverdebate ,1,253680161776615426,10,04,11,17,0,1,0,2012-10-04 11:17:18
 Snapping when you approve of something said during the #PresidentialDebate #TSM ,2,253680244911923200,10,04,11,17,0,1,0,2012-10-04 11:17:38
 #Obama that is all. ,1,253680035557408768,10,04,11,16,0,1,0,2012-10-04 11:16:48
 #TeamObama  ! >>>> (: ,0,253678887521898497,10,04,11,12,0,0,0,2012-10-04 11:12:14
 @BigDaddyD911 #TeamObama all day er day xD ,0,253678848883974144,10,04,11,12,0,1,0,2012-10-04 11:12:05
 If Mitt Romney wins --  I volunteer as tribute for the hunger games. Who's with me? lmao. ,7,253680234824622080,10,04,11,17,0,1,0,2012-10-04 11:17:35
 RT @SiiStar: Me tooo!! since the debate started! RT @yendijackson: That smug look on his face is creeping me out... #debate2012 #Romney ,0,253678883243712513,10,04,11,12,0,0,0,2012-10-04 11:12:13
 Obama do not want hear Romney promise to help the wealthy stay rich bs #TeamObama hands down! ,0,253680217644752896,10,04,11,17,0,0,0,2012-10-04 11:17:31
 I love coal. I love grade schools. Lolol this is great. #presidentialDebate ,0,253680087680028672,10,04,11,17,0,0,0,2012-10-04 11:17:00
 @debate2012 Mitt Romney you are NO RONALD REAGAN!!! ,0,253679239776309248,10,04,11,13,0,0,0,2012-10-04 11:13:38
 Cool Mitt! No more Obamacare?!?! I know you got me BB. #debates ,0,253680087680028673,10,04,11,17,0,0,0,2012-10-04 11:17:00
 RT @zulee02: Mitt Romney's hair is too perfect! #Debate2012 ,0,253680283432411136,10,04,11,17,1,0,253673694809948160,2012-10-04 11:17:47
 JIM I HATE YOOOOOOUUUUU !!!!(monster voice) #debates ,0,253678850356170755,10,04,11,12,0,0,0,2012-10-04 11:12:05
 #OBAMA IS THEEEEEE MAN for the job lets keep him in Office #VOTEORDIE12 ,3,253680025818247169,10,04,11,16,0,1,0,2012-10-04 11:16:45
 One of Mitt Romney's platforms is to bring back Mysterious Guy Hardcore ,0,253679064139837441,10,04,11,12,0,0,0,2012-10-04 11:12:56
 Barack Obama: First role of government "is to keep the people safe" #debates ,0,253679236479586305,10,04,11,13,0,0,0,2012-10-04 11:13:37
 "Uh --  Barack --  Imma let you finish --  BUT MITT ROMNEY HAS THE MOST UNMOVING HAIR OF ALL TIME. OF ALL TIME." - My inner dialogue. ,1,253679285741703169,10,04,11,13,1,0,253677879211216897,2012-10-04 11:13:49
 Mitt still did not say what his health plan would be........He's just saying things that people want to hear O_o #Debates ,1,253679075955179521,10,04,11,12,1,0,253678109533011968,2012-10-04 11:12:59
 Mr. President instead of coming to NYC to chill with JayZ  --  raise $$ --  & clog our streets - get some debate prep. #debates ,0,253680037289656320,10,04,11,16,0,0,0,2012-10-04 11:16:48
 No matter what your political beliefs are --  I think everyone should watch the #PresidentialDebate and get informed! ,0,253679496463540227,10,04,11,14,0,0,0,2012-10-04 11:14:39
 I didn't know #Obama has a stutter problem. Did he not prepare for this #debate? ,0,253679521201549313,10,04,11,14,0,0,0,2012-10-04 11:14:45
 When is Obama going to take off the gloves and get as feisty as Romney clearly is? It's your debate to lose Mr. President #debate2012 ,0,253679752232173568,10,04,11,15,0,0,0,2012-10-04 11:15:40
 Had to #Repost this via @DJMIMDC: if Mitt Romney takes office...  #2012Debates #Obama2012 http://t.co/JVnZTvFg ,2,253679611962064898,10,04,11,15,0,1,0,2012-10-04 11:15:07
 I bet Mitt Romney was the kid in class that reminded your teacher that you had homework last night. ,1,253679786923274241,10,04,11,15,0,1,0,2012-10-04 11:15:49
 Now President Obama is trying to coax the dog off the saying "here boy that's a good boy" the crowd is laughing and going nuts! ,0,253679433288933377,10,04,11,14,0,0,0,2012-10-04 11:14:24
 I don't want a job I want a career & in order to do that u need education. #TeamObama #2012presidentialdebate ,12,253678832794619905,10,04,11,12,1,0,253677512016683008,2012-10-04 11:12:01
 #presidentialdebate Obama's race to the top is in reverse ,0,253679798344355840,10,04,11,15,0,0,0,2012-10-04 11:15:51
 What Will We Do When Obama Gone Will We Get A 2nd Black President ,0,253679622200369152,10,04,11,15,0,0,0,2012-10-04 11:15:09
 Mitt Romney isn't keeping his plans secret  because they're too good. #debate ,0,253679718736465921,10,04,11,15,0,0,0,2012-10-04 11:15:32
 Obama and Romney should lace up the skates and drop the gloves to settle it #PresidentialDebate ,0,253679508832546816,10,04,11,14,0,0,0,2012-10-04 11:14:42
 Dont kill Big Bird Mitt Romney...anyone but Big Bird. ,0,253679499244363776,10,04,11,14,0,1,0,2012-10-04 11:14:40
 Are you taking in everything that's going on in tonight's presidential debate? What are some of your thoughts? #debates ,0,253679425214898176,10,04,11,14,0,0,0,2012-10-04 11:14:22
 I miss all my friends and family that have died #RIP #mommyy #Ryan #grandma #grandpa #kelllyyy #prayeverday #ineedthemback ,0,253679412329996288,10,04,11,14,0,0,0,2012-10-04 11:14:19
 Why does it look like #Romney about to cry? ,9,253678874884452352,10,04,11,12,1,0,253678414983200769,2012-10-04 11:12:11
 THANK YOU President Obama for speaking in terms of "we" instead of "I". #WereInThisTogether #GotYoBackBarack #TooLegitToMitt ,1,253679340313800704,10,04,11,14,0,1,0,2012-10-04 11:14:02
 yeah opps! hundreds of thousands of teachers laid off under YOUR term #OBAMA!!! ,0,253679844439756801,10,04,11,16,0,0,0,2012-10-04 11:16:02
 Obama is obviously not the best president ever --  but Romney is clearly not any better lol.. #neutral ,1,253679480533573633,10,04,11,14,0,1,0,2012-10-04 11:14:35
 I think Mitt is already envisioning a world without PBS. That's why he's ignoring Jim Lehrer.  #DenverDebate ,0,253679613643980800,10,04,11,15,0,0,0,2012-10-04 11:15:07
 Keeping the American people safe-does that mean 100% of the American people are dependent on government Gov Romney?  #debates ,0,253679786076024832,10,04,11,15,0,0,0,2012-10-04 11:15:48
 RT @JaeNavy: Retweet if you've ever felt personally victimized by Mitt Romney. ,6,253679511646896129,10,04,11,14,1,0,253677483084374017,2012-10-04 11:14:43
 Obama keeps blatantly lying @ the #PresidentialDebate #suchaleader #not I don't think he has listened to a thing Romney has said #Romney2012 ,0,253679383280246786,10,04,11,14,0,0,0,2012-10-04 11:14:12
 #Obama2012 #debate2012 ,0,253679819286523904,10,04,11,15,0,0,0,2012-10-04 11:15:56
 Let's fix this shit #RomneyRyan2012 ,15,253679624779874304,10,04,11,15,0,1,0,2012-10-04 11:15:10
 "@Wendy2short: If your voting for Romney .. Your either rich  --  ignorant  --  racist  --  or just straight retarded #TeamObama"or waitin to die ,0,253679550716846080,10,04,11,14,0,0,0,2012-10-04 11:14:52
 Romney is a beast #debates ,0,253679510015315969,10,04,11,14,0,1,0,2012-10-04 11:14:42
 #Obama is getting owned. He can't even look at #Romney. @Barackobama looks #intimidated. @MittRomney looks strong. ,1,253679461654999041,10,04,11,14,0,1,0,2012-10-04 11:14:31
 #OBAMA2012 #ROMNEY2012 RT if you don't know where you stand. ,1,253679667263983617,10,04,11,15,0,1,0,2012-10-04 11:15:20
 RT @FiredBigBird: Look what Mitt Romney has done to me...   http://t.co/3Zwe6CnY ,3,253679256188645376,10,04,11,13,1,0,253678748468125700,2012-10-04 11:13:42
 Am I the only person who still has no clue what Mitt's "plan" is? #presidentialdebate ,0,253679618022854656,10,04,11,15,0,0,0,2012-10-04 11:15:08
 Most of this debate is the moderator trying to get Romney to shut the fuck up #debates ,2,253679439546818561,10,04,11,14,0,1,0,2012-10-04 11:14:26
 "The first role of the federal government is to keep the American people safe" -Obama #jrn336 #denverdebate ,0,253679391803056128,10,04,11,14,0,0,0,2012-10-04 11:14:14
 Watched 5minutes of the debate and Obama was stuttering all over the place --  Romney was well prepared and knew exactly what to say. #Romney ,1,253678853858394112,10,04,11,12,1,0,253678739878191107,2012-10-04 11:12:06
 Mitt Romney's health care plan has had provisions to cover those with preexisting conditions for at least 10 whole minutes. ,1,253679482513264640,10,04,11,14,0,1,0,2012-10-04 11:14:36
 Obama is really handling Romney on this debate…he’s really makin him look ignorant #TeamObama ,1,253679637182439424,10,04,11,15,0,1,0,2012-10-04 11:15:13
 RT @YupCesDoesIt Obama is not "your nigga -- " he is your PRESIDENT. Do us all a favor and tweet accordingly. ,6,253679607616794625,10,04,11,15,0,1,0,2012-10-04 11:15:06
 #Obama has a long way to go --  but he definitely would make a better #president for the people of the free world. #2012PresidentialDebates ,5,253679430940110848,10,04,11,14,0,1,0,2012-10-04 11:14:24
 Say hello to Obama's "Uhh's" and Mitt Romney's perverted smirk. ,1,253679059261870080,10,04,11,12,1,0,253678489096572929,2012-10-04 11:12:55
 I’m a Republican voting for Mitt Romney -- you lazy bitches just fucking up the economyyyy ,3,253679855210749952,10,04,11,16,0,1,0,2012-10-04 11:16:05
 After getting F'd like this #Obama is going to need a cigarette.  #debate2012 #politicalporn ,0,253679846620815360,10,04,11,16,0,1,0,2012-10-04 11:16:03
 .@MittRomney happiness would be allowing me to marry my same-sex partner #DenverDebate ,0,253680194911604736,10,04,11,17,0,0,0,2012-10-04 11:17:26
 "We have a responsibility to protect the lives and liberty of our people." @MittRomney #Debates ,0,253680050015199232,10,04,11,16,0,0,0,2012-10-04 11:16:51
 Mitt Romney is fairly awful. Politics aside --  he just looks like the type of guy that would passive aggressively compare his car to yours. ,0,253680141992083460,10,04,11,17,0,0,0,2012-10-04 11:17:13
 #BigBird goes to the doctor with #ObamaCare ... You got to love it!!!! C'mon lighten up #PresidentialDebate2012 http://t.co/cEtlKMZm ,0,253679247598706688,10,04,11,13,0,0,0,2012-10-04 11:13:40
 Is that green line there to verify that #Romney actually has a heartbeat? ,0,253679005675425793,10,04,11,12,0,0,0,2012-10-04 11:12:42
 I feel bad for Michelle. It's her anniversary --  & she's gonna spend all night trying 2 restore Barry's morale than gettin some! #debate #GOP ,0,253680133867720706,10,04,11,17,0,0,0,2012-10-04 11:17:11
 "I like great schools." Watch out --  schools - he said the same thing to the Big Bird before firing it! #denverdebate ,0,253680142008864769,10,04,11,17,0,0,0,2012-10-04 11:17:13
 I wish Mitt Romney would stop talking about Massachusetts #fuckmassachusetts #debate #presidentialdebate2012 #debate2012 ,0,253680276184637441,10,04,11,17,0,0,0,2012-10-04 11:17:45
 Massachusetts schools are not number one. They're second. And the key to great schools is teacher pay. FACT. #debates ,0,253680213240713216,10,04,11,17,0,0,0,2012-10-04 11:17:30
 Watchin My Ninja Obama Eat This Nigga Romney Up #Debates ,0,253678858396635136,10,04,11,12,0,0,0,2012-10-04 11:12:07
 Romney's constant blinking reminds me I need to locate my Christmas decorations #debates ,0,253679248747945984,10,04,11,13,0,0,0,2012-10-04 11:13:40
 He still wouldn't win! I promise you #OBAMA have voters of ALL RACES ,1,253680149382434818,10,04,11,17,0,1,0,2012-10-04 11:17:15
 Romney: Role of government is to promote and protect the principles of the Constitution. #debates ,9,253680155443212288,10,04,11,17,0,1,0,2012-10-04 11:17:16
 Da Debate Is Not 4 Me...All iKno Mitt Romney Cant Make Up His Mind Nd Obama Gonna Be N Office ,0,253679932536942594,10,04,11,16,0,0,0,2012-10-04 11:16:23
 RT @ThatDudeDannyD: Watching the Presidential Debate. #Obama2012 ,160,253679944406802432,10,04,11,16,1,0,253661696399396864,2012-10-04 11:16:26
 I believe it's more Middle class than rich so who's winning?! #TeamObama ,0,253680200922042370,10,04,11,17,0,0,0,2012-10-04 11:17:27
 .@MittRomney going to talk about the Declaration and our Natural Rights!!! woot woot #denverdebate GO #TeaParty ,0,253680095762464770,10,04,11,17,0,0,0,2012-10-04 11:17:02
 Obama aint even lookin at Romney.. Meaning he ain't tryna hear dat bullshit u talkin Mitt !! ,0,253679227847729154,10,04,11,13,0,0,0,2012-10-04 11:13:35
 #TeamObama ,2,253680331503308800,10,04,11,17,0,1,0,2012-10-04 11:17:58
 Whoever told you that the presidential debates are boring obviously lied to you #debates  http://t.co/RKRF5AMC ,0,253679952996757505,10,04,11,16,0,0,0,2012-10-04 11:16:28
 #Romney actin brand new Foreal but #obama got that #niggapleaseface on ,0,253679198357577729,10,04,11,13,0,0,0,2012-10-04 11:13:28
 WHOAAAAAAAA #Romney don't bring up Reagan and Reaganomics that was a dark period. The Dems avoid the Carter years follow the formula  lol ,1,253678923546763266,10,04,11,12,0,1,0,2012-10-04 11:12:23
 Obama sucks and Romney really fucking sucks. RON PAUL FOR PRESIDENT! ,2,253679249305784320,10,04,11,13,0,1,0,2012-10-04 11:13:40
 RT @laurenwick: It's ridiculous that we have to debate "bringing the cost down" for healthcare --  when people in other countries have a co ... ,1,253679004123529216,10,04,11,12,1,0,253677889906679811,2012-10-04 11:12:42
 Just one question @MittRomney  #What'sThePlanMitt #debate2012 #election2012 ,0,253680116721414144,10,04,11,17,0,0,0,2012-10-04 11:17:07
 Mitt Romney plz have several seats ,0,253680297659473921,10,04,11,17,0,0,0,2012-10-04 11:17:50
 "Okay we are now two hours over our 15 minute limit" "Well uh let me respond" #debates ,1,253678864973299713,10,04,11,12,0,1,0,2012-10-04 11:12:09
 RT @CBSRadioNews: #Obama: Governor Romney doesn't think we need more teachers --  I do. #debate ,9,253680245004173312,10,04,11,17,0,1,0,2012-10-04 11:17:38
 Never thought I would say this but watching the debate enough said. #Obama ,2,253679189750870016,10,04,11,13,0,1,0,2012-10-04 11:13:26
 Mitt Romney has failed to speak on what he'll do if elected ,4,253680193464565761,10,04,11,17,0,1,0,2012-10-04 11:17:25
 Romney always brings up his experience as a Governor. Obama has experience as a president for a Reason. He got a nice voice. ,0,253678950906208256,10,04,11,12,0,0,0,2012-10-04 11:12:29
 Mitt Romney is such an arrogant --  condescending SOB --  I can't stand it. #debate ,0,253678988969521152,10,04,11,12,0,0,0,2012-10-04 11:12:38
 Forget Obama and Romney --  CARRIE UNDERWOOD FOR PRESIDENT #soserious ,2,253679942108344320,10,04,11,16,0,1,0,2012-10-04 11:16:26
 Ohit!"@MyKindness_kill: gwaf"@StillFill45 If you don't vote #Obama yo mama's a H**"" ,1,253678965754036226,10,04,11,12,0,1,0,2012-10-04 11:12:33
 RT @Jada_Rice: President Obama just exposed Romney. Enough said. Well done. #presidentialdebate2012 #TeamObama ,0,253679105965424640,10,04,11,13,0,0,0,2012-10-04 11:13:06
 Honestly --  if you're a female who values herself and her personal rights and you still support Mitt Romney --  you're brainwashed ,1,253680143921455105,10,04,11,17,0,1,0,2012-10-04 11:17:14
 “@KentonNicholls: Takin a break from studying. Anyone know of something interesting on tv tonight?” As he sits next to me. #DenverDebate ,0,253678938361061376,10,04,11,12,0,0,0,2012-10-04 11:12:26
 Only ppl that always want to get the last word are immature children --  hoodrats & Mitt Romney ,2,253678845054566400,10,04,11,12,0,1,0,2012-10-04 11:12:04
 Mitt Romney teaching Obama how to be President. #debate2012 #nbcpolitics ,3,253678904072617984,10,04,11,12,1,0,253677995234037760,2012-10-04 11:12:18
 Mitt Romney wears crocs pass it on ,1,253680063466315777,10,04,11,16,0,1,0,2012-10-04 11:16:54
 Your experience as Governor is nothing compared to Pres. Obama's experience as president ,1,253678912566095872,10,04,11,12,1,0,253678809239412738,2012-10-04 11:12:20
 For the 1st time in history --  oil executives have been allowed to massage the feet of  a #GOP nominee onstage during the #PresidentialDebate ,0,253678858463760385,10,04,11,12,0,0,0,2012-10-04 11:12:07
 Mitt Romney: "I love grade schools. Massachusetts schools are ranked number one among all states." #debates ,0,253679907165569024,10,04,11,16,0,0,0,2012-10-04 11:16:17
 @Jaemasun Woo hoo --  and we'd ask the important questions --  like boxer or briefs?? #debates ,0,253679085014880256,10,04,11,13,0,0,0,2012-10-04 11:13:01
 #Obama2012 ,2,253679033915691008,10,04,11,12,1,0,253678141279707136,2012-10-04 11:12:49
 #Romney looks like he's having a blast. #Obama looks like he just wants to climb into bed and listen to Chris Matthews tell him he won. ,1,253678994195636224,10,04,11,12,0,1,0,2012-10-04 11:12:40
 The "different views of government" question was Obama's opening to hit Mitt on the #47percent debacle. Why didn't he take it? ,1,253679985024438272,10,04,11,16,0,1,0,2012-10-04 11:16:36
 Damn --  whats up with #Obama man? Romney with a weird grin on.. Not liking this. ,0,253680335248846849,10,04,11,17,0,0,0,2012-10-04 11:17:59
 Oh --  no. He didn't just say "trickle down" did he? #debates ,0,253680284757807105,10,04,11,17,0,0,0,2012-10-04 11:17:47
 A little too graphic. But correct. :) #DenverDebate ,0,253679924030865408,10,04,11,16,0,0,0,2012-10-04 11:16:21
 We are children of the same god #mitt2012 ,0,253680180097339393,10,04,11,17,0,0,0,2012-10-04 11:17:22
 Obama's starting to squirm... #debates ,0,253679017952178185,10,04,11,12,0,0,0,2012-10-04 11:12:45
 I'm watching Presidential Debate #PresidentialDebate @intonow http://t.co/QF1pJSw1 ,0,253680029140123648,10,04,11,16,0,0,0,2012-10-04 11:16:46
 Think PBS isn't a problem? You haven't seen Big Bird's credit card bills. Someone needs to teach that muppet fiscal responsibility! #debates ,0,253680129673408512,10,04,11,17,0,0,0,2012-10-04 11:17:10
 Obama says "we don't know the details." Is he talking about fast&Furious ? #BenghaziGate #collegeTranscripts  #denverdebate ,1,253678958971875328,10,04,11,12,0,1,0,2012-10-04 11:12:31
 she likes Romney too ☺,1,253679118376370177,10,04,11,13,0,1,0,2012-10-04 11:13:09
 #TeamObama ,0,253678866495856640,10,04,11,12,0,0,0,2012-10-04 11:12:09
 If Mitt Romney wins the election --  I volunteer as tribute for the Hunger Games. ,6,253678848183529472,10,04,11,12,0,1,0,2012-10-04 11:12:05
 "I find Mitt Romney so relatable tho..." - No one (ever) ,1,253679097358725120,10,04,11,13,0,1,0,2012-10-04 11:13:04
 Obama is mixed by the way --  first half black president ,0,253679051686944769,10,04,11,12,0,0,0,2012-10-04 11:12:53
 #Obama actually presenting solid points...Romney is just...there. ,0,253680167195656193,10,04,11,17,0,0,0,2012-10-04 11:17:19
